epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.2264,1.64338,1.13772,0.00218,0.79177,0.70524,0.78633,0.46945,1.52393,0.55265,0.00282,0.000384615,0.000384615,0.000384615
2,22.3986,1.45547,0.63642,0.00189,0.84342,0.75889,0.84294,0.51309,1.48044,0.48232,0.00255,0.000781553,0.000781553,0.000781553
3,33.7582,1.47608,0.5198,0.00188,0.87128,0.77519,0.8639,0.52493,1.51915,0.38069,0.00254,0.00116619,0.00116619,0.00116619
4,44.9361,1.51563,0.49454,0.00204,0.87086,0.77697,0.85633,0.55613,1.39202,0.37357,0.00263,0.00152953,0.00152953,0.00152953
5,56.1156,1.49388,0.48918,0.00195,0.85888,0.79928,0.86579,0.53296,1.47773,0.39546,0.00262,0.0018631,0.0018631,0.0018631
6,67.2991,1.48295,0.50338,0.00193,0.87968,0.79084,0.86808,0.50623,1.58445,0.37116,0.00279,0.00181093,0.00181093,0.00181093
7,78.3568,1.40159,0.47731,0.00182,0.87227,0.79859,0.87339,0.56783,1.39744,0.34819,0.00237,0.00173168,0.00173168,0.00173168
8,89.5512,1.38305,0.44137,0.00177,0.88014,0.81001,0.88135,0.56186,1.41806,0.36711,0.0024,0.00164105,0.00164105,0.00164105
9,100.813,1.41932,0.43954,0.00196,0.87652,0.81133,0.88209,0.55854,1.42813,0.35511,0.00237,0.00154047,0.00154047,0.00154047
10,112.008,1.4051,0.41171,0.00182,0.88974,0.79325,0.8792,0.54187,1.47043,0.36084,0.00247,0.00143152,0.00143152,0.00143152
11,123.195,1.39171,0.41525,0.0018,0.87135,0.81246,0.8794,0.58815,1.28153,0.34023,0.00214,0.00131593,0.00131593,0.00131593
12,134.374,1.3838,0.40424,0.00178,0.86468,0.82043,0.8821,0.56308,1.42348,0.33051,0.00231,0.00119551,0.00119551,0.00119551
13,145.557,1.3105,0.37877,0.00162,0.87858,0.81127,0.88513,0.52433,1.55523,0.35104,0.00253,0.00107216,0.00107216,0.00107216
14,156.686,1.30553,0.37247,0.00163,0.89174,0.8041,0.88481,0.59709,1.29222,0.31498,0.00216,0.000947837,0.000947837,0.000947837
15,167.824,1.3365,0.37306,0.00168,0.87679,0.82783,0.88747,0.58834,1.31814,0.31394,0.0022,0.000824492,0.000824492,0.000824492
16,187.776,1.19858,0.31418,0.00155,0.87692,0.81314,0.88409,0.57868,1.36668,0.32828,0.0023,0.000704073,0.000704073,0.000704073
17,198.364,1.15113,0.3027,0.00141,0.87825,0.81312,0.88605,0.58686,1.33064,0.32811,0.00216,0.000588479,0.000588479,0.000588479
18,208.967,1.13147,0.29535,0.00138,0.88709,0.81615,0.89092,0.61196,1.24696,0.31553,0.00206,0.000479531,0.000479531,0.000479531
19,219.698,1.08899,0.28135,0.00132,0.88687,0.81073,0.89021,0.59396,1.3195,0.32216,0.00212,0.00037895,0.00037895,0.00037895
20,230.323,1.11575,0.28845,0.00137,0.87369,0.82761,0.89126,0.61715,1.22251,0.30817,0.002,0.000288321,0.000288321,0.000288321
21,241.015,1.07583,0.28093,0.00131,0.88624,0.8264,0.8935,0.62722,1.19511,0.311,0.00195,0.000209073,0.000209073,0.000209073
22,251.823,1.09375,0.28066,0.00131,0.88244,0.83363,0.89461,0.6094,1.26724,0.31189,0.00205,0.000142456,0.000142456,0.000142456
23,262.55,1.06609,0.28087,0.00125,0.88428,0.82912,0.89568,0.63088,1.19205,0.30345,0.00195,8.95213e-05,8.95213e-05,8.95213e-05
24,273.292,1.05727,0.28069,0.00124,0.87844,0.83424,0.89539,0.61967,1.2297,0.31116,0.002,5.11027e-05,5.11027e-05,5.11027e-05
25,283.958,1.05036,0.27383,0.00126,0.88971,0.83152,0.89502,0.62468,1.21121,0.30586,0.00197,2.78064e-05,2.78064e-05,2.78064e-05
