epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.3429,2.52141,4.24123,0.00295,0.84214,0.6341,0.75806,0.35084,2.6952,2.36921,0.00339,0.00044,0.00044,0.05644
2,28.7428,2.27883,1.96442,0.00246,0.79581,0.73462,0.8161,0.4241,2.39503,2.41059,0.00305,0.000885069,0.000885069,0.0118851
3,39.9833,2.17016,1.78358,0.00236,0.87828,0.73048,0.84249,0.43844,2.33481,2.25131,0.00283,0.000977975,0.000977975,0.000977975
4,51.2281,2.06191,1.64524,0.00219,0.86584,0.77954,0.8518,0.45607,2.30387,1.92472,0.00276,0.000950953,0.000950953,0.000950953
5,62.6272,2.05055,1.62722,0.00216,0.87508,0.77609,0.86903,0.53593,1.91233,1.57821,0.00231,0.000914058,0.000914058,0.000914058
6,74.1918,1.9646,1.50173,0.00211,0.85285,0.74845,0.82452,0.49394,2.1033,1.44284,0.00247,0.000868198,0.000868198,0.000868198
7,85.4403,1.90366,1.43204,0.002,0.88479,0.75366,0.84304,0.52167,2.00986,1.35838,0.00244,0.000814503,0.000814503,0.000814503
8,96.6983,1.95951,1.44211,0.00201,0.86055,0.80581,0.87873,0.48524,2.22059,1.52499,0.00253,0.000754296,0.000754296,0.000754296
9,108.149,1.88824,1.39095,0.00198,0.88665,0.75141,0.84797,0.48398,2.2151,1.43134,0.00255,0.000689058,0.000689058,0.000689058
10,119.558,1.84977,1.3863,0.00193,0.88341,0.76978,0.85342,0.53439,1.95861,1.47834,0.00264,0.000620396,0.000620396,0.000620396
11,130.936,1.77194,1.29244,0.00185,0.87709,0.8384,0.89727,0.56266,1.88229,1.32372,0.00232,0.00055,0.00055,0.00055
12,142.494,1.79301,1.31711,0.00185,0.88315,0.82005,0.89092,0.57019,1.87092,1.26695,0.0022,0.000479604,0.000479604,0.000479604
13,154.204,1.66915,1.22632,0.00171,0.8694,0.82792,0.88504,0.57032,1.7999,1.22638,0.00209,0.000410942,0.000410942,0.000410942
14,165.916,1.70221,1.23942,0.00166,0.89781,0.79544,0.8841,0.58452,1.73553,1.33616,0.00203,0.000345704,0.000345704,0.000345704
15,177.345,1.66276,1.23524,0.00161,0.89002,0.82209,0.89593,0.57928,1.79715,1.21319,0.00219,0.000285497,0.000285497,0.000285497
16,188.583,1.63692,1.19722,0.00166,0.863,0.84454,0.89894,0.57457,1.82583,1.24703,0.00207,0.000231802,0.000231802,0.000231802
17,199.916,1.61705,1.15953,0.00157,0.87859,0.8369,0.89969,0.59641,1.71764,1.17479,0.00199,0.000185942,0.000185942,0.000185942
18,211.573,1.57636,1.11466,0.00159,0.90893,0.80235,0.8974,0.57593,1.83286,1.21908,0.00211,0.000149047,0.000149047,0.000149047
19,222.815,1.5591,1.11026,0.00156,0.86313,0.83241,0.89227,0.59832,1.69851,1.20289,0.00197,0.000122025,0.000122025,0.000122025
20,234.085,1.5112,1.0842,0.00153,0.88146,0.82032,0.89332,0.60875,1.64992,1.18973,0.00192,0.00010554,0.00010554,0.00010554
