epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.2678,0.5911,4.87877,0.00335,0.7437,0.5706,0.66141,0.23269,0.62673,2.95968,0.0042,0.00024,0.00024,0.00024
2,19.8069,0.50237,2.9972,0.00283,0.73442,0.6056,0.67601,0.24833,0.62398,3.68369,0.00385,0.000496953,0.000496953,0.000496953
3,22.2622,0.50116,2.52087,0.00273,0.79018,0.62682,0.72199,0.32407,0.56368,2.173,0.00369,0.000741587,0.000741587,0.000741587
4,24.7065,0.4735,2.10398,0.00257,0.8317,0.68156,0.77536,0.3371,0.58141,2.47249,0.00358,0.000964969,0.000964969,0.000964969
5,27.1591,0.46504,2.04492,0.00255,0.7994,0.64916,0.75541,0.34526,0.55693,2.02573,0.0036,0.00115899,0.00115899,0.00115899
6,29.8045,0.47191,2.15929,0.00259,0.80072,0.6514,0.75324,0.25538,0.65108,3.17884,0.00433,0.00131673,0.00131673,0.00131673
7,32.3243,0.50317,2.09595,0.00282,0.8255,0.67655,0.76402,0.30008,0.62483,1.92386,0.00392,0.00143272,0.00143272,0.00143272
8,34.8477,0.48469,2.07629,0.00278,0.80783,0.67151,0.76218,0.35414,0.53543,3.67074,0.00365,0.00145945,0.00145945,0.00145945
9,37.3959,0.50943,2.37332,0.0029,0.75798,0.69288,0.75399,0.25282,0.664,2.21184,0.00445,0.00131593,0.00131593,0.00131593
10,40.0474,0.50572,2.03875,0.00285,0.80698,0.71004,0.78481,0.38268,0.52404,1.93174,0.00334,0.00116487,0.00116487,0.00116487
11,42.5271,0.46999,1.79705,0.00254,0.81823,0.72927,0.79169,0.33576,0.57942,1.92753,0.00374,0.00101,0.00101,0.00101
12,45.1206,0.45483,1.72241,0.00244,0.80837,0.65587,0.75319,0.38549,0.50589,1.90064,0.00327,0.00085513,0.00085513,0.00085513
13,47.5928,0.44187,1.69225,0.00236,0.81655,0.70279,0.7971,0.42803,0.4758,1.81663,0.00311,0.000704073,0.000704073,0.000704073
14,50.1766,0.43303,1.65931,0.00234,0.80752,0.71718,0.79885,0.43779,0.47417,1.6379,0.00304,0.000560549,0.000560549,0.000560549
15,52.7058,0.42839,1.67645,0.00224,0.81357,0.70212,0.78887,0.44923,0.45528,1.71095,0.00298,0.000428093,0.000428093,0.000428093
16,55.2253,0.42096,1.65088,0.00218,0.82326,0.73743,0.80774,0.44885,0.45956,1.57821,0.00293,0.000309964,0.000309964,0.000309964
17,57.6838,0.41964,1.616,0.00223,0.85797,0.72891,0.8195,0.44753,0.46245,1.59034,0.00293,0.000209073,0.000209073,0.000209073
18,60.1529,0.406,1.57276,0.00217,0.8569,0.73296,0.82215,0.45447,0.45138,1.60973,0.00289,0.000127904,0.000127904,0.000127904
19,62.8508,0.40037,1.53475,0.00208,0.85329,0.73435,0.82208,0.45965,0.44331,1.58417,0.00285,6.8454e-05,6.8454e-05,6.8454e-05
20,65.3695,0.4125,1.56347,0.00219,0.85278,0.73408,0.8234,0.46669,0.43578,1.58135,0.0028,3.21885e-05,3.21885e-05,3.21885e-05
