epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.8098,1.1615,13.166,0.00376,0,0,0,0,1.20598,17.4149,0.00667,0.00066,0.00066,0.07866
2,20.8261,1.05829,6.72265,0.00341,0.55491,0.06634,0.04876,0.02333,1.25066,17.0605,0.00624,0.00128318,0.00128318,0.0562832
3,26.8536,1.02247,6.19308,0.00319,0.1534,0.80857,0.41767,0.23149,1.05978,11.6108,0.00552,0.00183804,0.00183804,0.033838
4,33.1735,1.03179,5.68371,0.00325,0.64228,0.48998,0.55987,0.30039,1.13306,7.1911,0.00532,0.0023246,0.0023246,0.0113246
5,39.5561,1.03704,5.06056,0.00326,0.64399,0.59848,0.6569,0.3732,1.00394,5.45895,0.00451,0.002406,0.002406,0.002406
6,46.1373,0.98555,4.56543,0.00309,0.68817,0.64686,0.72343,0.41888,0.99945,4.9862,0.00446,0.0022575,0.0022575,0.0022575
7,52.3028,1.0093,4.2826,0.0032,0.71087,0.66268,0.72595,0.41134,0.98646,4.67148,0.00452,0.002109,0.002109,0.002109
8,58.581,0.9967,4.15142,0.00323,0.75822,0.69869,0.78043,0.46679,1.00086,3.94549,0.00497,0.0019605,0.0019605,0.0019605
9,64.5864,1.01221,4.28295,0.00315,0.73234,0.68279,0.77293,0.45243,0.97434,4.37014,0.00436,0.001812,0.001812,0.001812
10,70.8308,0.96472,4.04506,0.00296,0.77683,0.70483,0.79955,0.50178,0.93178,3.70391,0.00405,0.0016635,0.0016635,0.0016635
11,85.0542,0.92638,3.94702,0.00293,0.78093,0.72218,0.79975,0.48956,0.96261,3.96764,0.00433,0.001515,0.001515,0.001515
12,90.9837,0.94344,3.77096,0.00302,0.77477,0.7367,0.81003,0.47691,0.99502,3.7698,0.00452,0.0013665,0.0013665,0.0013665
13,96.8134,0.95329,3.80374,0.00304,0.7792,0.74015,0.81932,0.50606,0.96189,3.68967,0.00417,0.001218,0.001218,0.001218
14,102.695,0.99846,3.77384,0.00328,0.7889,0.73946,0.82051,0.49538,0.98394,3.58203,0.0042,0.0010695,0.0010695,0.0010695
15,108.461,0.95297,3.71724,0.00303,0.79139,0.73946,0.82028,0.48592,1.00585,3.8538,0.00468,0.000921,0.000921,0.000921
16,114.273,0.93989,3.63582,0.00309,0.79613,0.75052,0.82576,0.53213,0.88812,3.68465,0.00386,0.0007725,0.0007725,0.0007725
17,120.053,0.90752,3.63084,0.0028,0.80313,0.74845,0.82411,0.51554,0.91936,3.50826,0.0041,0.000624,0.000624,0.000624
18,125.999,0.90456,3.44716,0.00281,0.79901,0.75825,0.83124,0.51922,0.90427,3.42247,0.00392,0.0004755,0.0004755,0.0004755
19,132.182,0.8937,3.44902,0.0028,0.81057,0.74983,0.83421,0.52273,0.90785,3.46488,0.00405,0.000327,0.000327,0.000327
20,138.031,0.87518,3.33753,0.00269,0.80318,0.7558,0.8333,0.52894,0.89481,3.46999,0.00389,0.0001785,0.0001785,0.0001785
