epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.9398,2.11611,2.35242,0.00205,0.78148,0.70344,0.78329,0.46978,2.00851,1.02226,0.00265,0.000384615,0.000384615,0.000384615
2,22.0104,1.94306,1.15196,0.00187,0.83722,0.72453,0.82595,0.51559,1.91349,0.88021,0.00258,0.000781677,0.000781677,0.000781677
3,32.9677,1.9024,0.94638,0.00188,0.87989,0.76833,0.86444,0.53873,1.91629,0.94317,0.00273,0.00116694,0.00116694,0.00116694
4,43.932,1.83685,0.83505,0.00183,0.89052,0.79084,0.87262,0.55401,1.88966,0.69814,0.00252,0.00153176,0.00153176,0.00153176
5,55.0269,1.90362,0.81804,0.00185,0.89021,0.80156,0.87398,0.52553,2.07426,0.69988,0.00268,0.00186801,0.00186801,0.00186801
6,65.9348,1.87825,0.76689,0.00184,0.8893,0.78903,0.87314,0.58007,1.72777,0.71207,0.00223,0.00181857,0.00181857,0.00181857
7,76.9106,1.85823,0.78178,0.00179,0.89099,0.79321,0.86909,0.54679,1.90928,0.78283,0.00238,0.00174252,0.00174252,0.00174252
8,87.8089,1.90234,0.74891,0.00188,0.87961,0.81032,0.87627,0.54273,1.99092,0.70707,0.0026,0.00165555,0.00165555,0.00165555
9,98.8129,1.7938,0.69823,0.00169,0.88853,0.79265,0.87626,0.54917,1.95671,0.76268,0.00265,0.00155904,0.00155904,0.00155904
10,109.708,1.79951,0.70478,0.00179,0.86056,0.79867,0.86697,0.50131,2.20087,0.77114,0.00272,0.00145449,0.00145449,0.00145449
11,120.629,1.78031,0.69064,0.00162,0.87591,0.81263,0.88236,0.55324,1.93248,0.77477,0.00276,0.00134357,0.00134357,0.00134357
12,131.58,1.71638,0.70674,0.00163,0.88113,0.81318,0.88051,0.56894,1.77812,0.72482,0.00237,0.00122801,0.00122801,0.00122801
13,142.456,1.64101,0.64562,0.00152,0.88496,0.81374,0.89472,0.56765,1.88037,0.65491,0.0023,0.00110965,0.00110965,0.00110965
14,153.355,1.64239,0.63583,0.0015,0.89116,0.81433,0.88663,0.5976,1.67697,0.63845,0.00212,0.000990349,0.000990349,0.000990349
15,164.343,1.62636,0.60984,0.0015,0.8906,0.81314,0.89042,0.59928,1.72847,0.61941,0.0022,0.000871988,0.000871988,0.000871988
16,175.357,1.52898,0.58264,0.00138,0.87595,0.81297,0.88663,0.58983,1.7467,0.65005,0.00215,0.000756434,0.000756434,0.000756434
17,186.171,1.56302,0.58206,0.00142,0.87345,0.83183,0.89471,0.54041,2.03518,0.68366,0.00258,0.00064551,0.00064551,0.00064551
18,197.052,1.56253,0.59155,0.00141,0.88352,0.83672,0.89212,0.60346,1.68541,0.62855,0.0021,0.000540965,0.000540965,0.000540965
19,208.01,1.55042,0.57103,0.00141,0.89492,0.81111,0.88429,0.60109,1.66744,0.63871,0.00218,0.000444447,0.000444447,0.000444447
20,218.83,1.54937,0.57301,0.00143,0.88241,0.83684,0.8946,0.61674,1.62032,0.59792,0.00202,0.00035748,0.00035748,0.00035748
21,238.384,1.45526,0.53495,0.00131,0.89105,0.82326,0.8945,0.6088,1.67721,0.613,0.0021,0.000281434,0.000281434,0.000281434
22,249.106,1.39792,0.52733,0.0013,0.86565,0.84207,0.89469,0.60918,1.67994,0.62024,0.00201,0.000217509,0.000217509,0.000217509
23,259.697,1.42031,0.53356,0.00127,0.89129,0.83002,0.89896,0.61151,1.67681,0.61314,0.00204,0.000166712,0.000166712,0.000166712
24,270.321,1.41123,0.544,0.00126,0.87909,0.84268,0.89705,0.62621,1.5839,0.60759,0.00194,0.000129846,0.000129846,0.000129846
25,281.107,1.3932,0.52601,0.00127,0.89376,0.83166,0.89907,0.60276,1.71641,0.62478,0.0021,0.000107491,0.000107491,0.000107491
