epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,40.2469,1.35217,3.26555,0.00053,0.7739,0.69735,0.77735,0.49206,1.2741,1.05706,0.00071,0.0015,0.0015,0.0515
2,61.4408,1.29322,1.11867,0.0005,0.83958,0.74322,0.83776,0.54269,1.33918,0.77901,0.00082,0.00298876,0.00298876,0.00298876
3,82.7805,1.28249,0.85572,0.00052,0.86276,0.7882,0.86863,0.57738,1.25744,0.67294,0.00072,0.00295523,0.00295523,0.00295523
4,104.097,1.30759,0.76238,0.00053,0.8829,0.7999,0.88329,0.57713,1.2703,0.62669,0.00071,0.00289993,0.00289993,0.00289993
5,125.422,1.27407,0.73237,0.0005,0.8825,0.8013,0.87983,0.58016,1.25061,0.63359,0.00071,0.00282374,0.00282374,0.00282374
6,146.787,1.27003,0.71359,0.0005,0.88923,0.79506,0.88384,0.60223,1.21899,0.61978,0.00068,0.00272785,0.00272785,0.00272785
7,168.167,1.20688,0.69364,0.00047,0.87095,0.80832,0.886,0.61153,1.19237,0.63732,0.00064,0.00261378,0.00261378,0.00261378
8,189.514,1.18165,0.68562,0.00047,0.87867,0.827,0.89437,0.61398,1.20274,0.61277,0.00069,0.00248333,0.00248333,0.00248333
9,210.911,1.21179,0.6809,0.00048,0.87352,0.83966,0.89645,0.62227,1.18767,0.58685,0.00066,0.00233855,0.00233855,0.00233855
10,232.258,1.18362,0.65919,0.00045,0.87325,0.83122,0.89969,0.62175,1.19035,0.58458,0.00065,0.00218174,0.00218174,0.00218174
11,253.409,1.16122,0.62834,0.00045,0.89629,0.82459,0.89945,0.63427,1.15005,0.58229,0.00062,0.00201535,0.00201535,0.00201535
12,274.75,1.16386,0.62861,0.00044,0.90401,0.82821,0.90254,0.63413,1.15077,0.57405,0.00062,0.00184202,0.00184202,0.00184202
13,295.94,1.1365,0.61786,0.00044,0.89299,0.83504,0.90403,0.63781,1.15051,0.5651,0.00063,0.00166448,0.00166448,0.00166448
14,317.267,1.11797,0.60809,0.00042,0.89074,0.84027,0.90461,0.64006,1.14189,0.57302,0.00061,0.00148552,0.00148552,0.00148552
15,338.603,1.08234,0.58851,0.00041,0.88323,0.83966,0.90231,0.64461,1.13363,0.55399,0.00061,0.00130798,0.00130798,0.00130798
16,360.006,1.09009,0.58495,0.00041,0.8948,0.83062,0.90315,0.63877,1.15463,0.55787,0.00063,0.00113465,0.00113465,0.00113465
17,381.313,1.09361,0.59566,0.0004,0.88467,0.84448,0.90575,0.64218,1.1348,0.55305,0.00061,0.000968265,0.000968265,0.000968265
18,402.54,1.08774,0.57276,0.00041,0.87782,0.85232,0.90388,0.64383,1.13078,0.56294,0.0006,0.000811447,0.000811447,0.000811447
19,423.759,1.07031,0.5738,0.00038,0.89203,0.8416,0.90403,0.64689,1.1261,0.55802,0.00059,0.000666671,0.000666671,0.000666671
20,445.096,1.07242,0.58339,0.00039,0.88263,0.84207,0.90359,0.64659,1.11607,0.55511,0.00059,0.00053622,0.00053622,0.00053622
21,475.647,1.04062,0.55073,0.00039,0.88753,0.83718,0.90673,0.64717,1.11815,0.57444,0.00059,0.000422151,0.000422151,0.000422151
22,496.764,1.03191,0.55452,0.00039,0.88575,0.83846,0.90639,0.64785,1.11713,0.57114,0.00059,0.000326263,0.000326263,0.000326263
23,517.859,1.04378,0.5514,0.00039,0.88598,0.84328,0.9053,0.64961,1.11992,0.55941,0.00059,0.000250069,0.000250069,0.000250069
24,539.048,1.04259,0.5485,0.00038,0.88511,0.84984,0.90555,0.64828,1.11937,0.56379,0.00059,0.000194769,0.000194769,0.000194769
25,560.208,1.02462,0.55161,0.00038,0.88235,0.84539,0.90434,0.64805,1.11871,0.56682,0.00059,0.000161237,0.000161237,0.000161237
