epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.7519,2.18054,4.21545,0.0022,0.82303,0.72771,0.81614,0.46844,2.17238,1.93799,0.00272,0.000382609,0.000382609,0.000382609
2,17.2392,1.93974,2.2197,0.00195,0.84103,0.72426,0.80947,0.46001,2.20147,2.4552,0.0028,0.000777815,0.000777815,0.000777815
3,22.6319,1.9208,1.72336,0.00192,0.81309,0.73601,0.8083,0.47536,2.13075,2.20851,0.00282,0.00115381,0.00115381,0.00115381
4,28.2629,1.97265,1.64003,0.00197,0.88389,0.76987,0.86287,0.4352,2.4533,1.54836,0.0035,0.00149679,0.00149679,0.00149679
5,33.8062,2.03058,1.58834,0.00212,0.85716,0.78382,0.85563,0.52187,1.99253,1.53411,0.00263,0.00179423,0.00179423,0.00179423
6,39.5301,1.97306,1.56612,0.00202,0.85853,0.78507,0.85219,0.50002,2.10656,1.96404,0.00274,0.00170857,0.00170857,0.00170857
7,45.0756,1.84927,1.45324,0.00179,0.87228,0.79613,0.8717,0.56437,1.82386,1.39822,0.00225,0.00158985,0.00158985,0.00158985
8,50.6391,1.79389,1.41531,0.00176,0.88704,0.78149,0.87161,0.52122,2.04489,1.43985,0.00263,0.00145672,0.00145672,0.00145672
9,56.0795,1.75317,1.36087,0.0017,0.88494,0.80789,0.8841,0.56576,1.87027,1.29482,0.00226,0.00131247,0.00131247,0.00131247
10,61.5722,1.71953,1.31074,0.00165,0.88787,0.79475,0.87821,0.51022,2.10061,1.51939,0.00243,0.00116065,0.00116065,0.00116065
11,66.8803,1.69074,1.26975,0.00159,0.86836,0.7982,0.88153,0.58426,1.77485,1.28485,0.00214,0.001005,0.001005,0.001005
12,72.2577,1.63282,1.21973,0.00154,0.86575,0.81272,0.88655,0.57297,1.81693,1.39962,0.00219,0.000849348,0.000849348,0.000849348
13,77.6185,1.63186,1.21454,0.00153,0.85847,0.80926,0.88499,0.57912,1.79167,1.34364,0.00217,0.000697528,0.000697528,0.000697528
14,83.3328,1.60936,1.17413,0.00151,0.89219,0.80069,0.89245,0.58788,1.78902,1.24635,0.0021,0.000553279,0.000553279,0.000553279
15,88.9119,1.56411,1.17342,0.00145,0.88568,0.81383,0.89599,0.59197,1.75979,1.26476,0.00208,0.000420154,0.000420154,0.000420154
16,94.3031,1.54149,1.13284,0.00142,0.87896,0.82302,0.89727,0.58726,1.78176,1.21713,0.00218,0.000301429,0.000301429,0.000301429
