epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.26448,2.61894,4.26997,0.00179,0.00471,0.08045,0.0004,0.00015,2.32878,3.66923,0.00156,0.0012,0.0012,0.0892
2,10.4696,2.31224,3.80511,0.00132,0.00876,0.14972,0.00128,0.00049,2.35876,3.56219,0.00156,0.00248538,0.00248538,0.0774854
3,11.6798,2.26932,3.11004,0.00131,0.03059,0.52291,0.01612,0.00549,2.41736,3.25018,0.00168,0.00371166,0.00371166,0.0657117
4,12.8865,2.29983,2.53553,0.00132,0.0332,0.5676,0.18939,0.06782,2.49614,2.76964,0.00161,0.00483596,0.00483596,0.053836
5,14.0545,2.28273,2.33921,0.00136,0.03771,0.64469,0.26315,0.08837,2.50691,2.57957,0.00163,0.00581941,0.00581941,0.0418194
6,15.3271,2.37881,2.29642,0.0013,0.24418,0.35754,0.16546,0.04591,2.63733,2.28859,0.00183,0.00662874,0.00662874,0.0296287
7,16.4569,2.29462,2.14866,0.00129,0.42877,0.33184,0.30102,0.09925,2.46771,2.02371,0.00157,0.00723778,0.00723778,0.0172378
8,17.6133,2.33643,2.14411,0.0013,0.25997,0.35642,0.14531,0.04632,2.71348,1.89064,0.00182,0.00740645,0.00740645,0.00740645
9,18.739,2.25095,2.05844,0.00125,0.41495,0.44358,0.34167,0.12323,2.31233,1.75261,0.00145,0.00671783,0.00671783,0.00671783
10,19.8764,2.09845,2.04321,0.0012,0.39617,0.45698,0.33133,0.12935,2.25527,1.70302,0.00144,0.00599306,0.00599306,0.00599306
11,25.3215,2.17508,1.96064,0.00116,0.42316,0.4905,0.38085,0.14215,2.28943,1.70181,0.00144,0.00525,0.00525,0.00525
12,26.5608,2.09831,1.86913,0.0011,0.43602,0.50615,0.39937,0.15962,2.14089,1.62996,0.00134,0.00450694,0.00450694,0.00450694
13,27.6801,2.08404,1.88422,0.00108,0.44358,0.48902,0.40822,0.16456,2.15616,1.66163,0.00136,0.00378217,0.00378217,0.00378217
14,28.8009,1.97166,1.81033,0.00106,0.45643,0.49832,0.40943,0.18026,2.07546,1.55446,0.00129,0.00309355,0.00309355,0.00309355
15,29.9266,2.05696,1.8059,0.00103,0.46026,0.48591,0.41722,0.18198,2.12862,1.56714,0.00133,0.00245802,0.00245802,0.00245802
16,31.067,2.03363,1.77395,0.00102,0.46213,0.48384,0.42435,0.189,2.11419,1.53181,0.00131,0.00189124,0.00189124,0.00189124
17,32.3002,1.94222,1.69543,0.00101,0.47541,0.48939,0.42892,0.18122,2.13744,1.57017,0.00132,0.00140717,0.00140717,0.00140717
18,33.4191,2.00338,1.69964,0.00102,0.48559,0.50503,0.42945,0.18702,2.0588,1.55741,0.00128,0.00101772,0.00101772,0.00101772
19,34.5409,2.00079,1.71084,0.00103,0.48228,0.51061,0.44206,0.17899,2.16276,1.56721,0.00133,0.000732482,0.000732482,0.000732482
20,35.6895,1.90764,1.66616,0.00098,0.48428,0.51061,0.44006,0.19538,2.06557,1.51972,0.00128,0.00055848,0.00055848,0.00055848
