epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.7232,3.15029,10.9596,0.00121,0.74405,0.32849,0.47951,0.12235,3.67745,8.17751,0.00189,6e-06,6e-06,0.094006
2,13.3481,3.13418,8.24032,0.00146,0.01641,0.28045,0.02421,0.00758,4.93958,11.8034,0.0028,1.23565e-05,1.23565e-05,0.0870124
3,15.9353,2.84799,5.6759,0.00116,0.10939,0.26034,0.0934,0.03833,3.84569,15.619,0.00219,1.802e-05,1.802e-05,0.080018
4,18.5303,2.56431,4.75564,0.00102,0.18017,0.41006,0.22749,0.08242,3.61275,14.0414,0.00196,2.29905e-05,2.29905e-05,0.073023
5,21.1168,2.5037,4.38296,0.00095,0.44909,0.27598,0.20612,0.07824,3.67489,16.0194,0.00194,2.7268e-05,2.7268e-05,0.0660273
6,23.7107,2.44808,4.07565,0.00091,0.37019,0.34413,0.21636,0.07433,3.6827,15.2384,0.00194,3.08525e-05,3.08525e-05,0.0590309
7,26.3367,2.41417,3.87879,0.00087,0.20994,0.52849,0.28562,0.12004,3.1512,12.8183,0.00161,3.3744e-05,3.3744e-05,0.0520337
8,28.8911,2.31095,3.93579,0.00087,0.59166,0.36425,0.45362,0.20956,2.88328,7.29713,0.0014,3.59425e-05,3.59425e-05,0.0450359
9,31.4805,2.25448,4.01646,0.00079,0.60734,0.44469,0.52485,0.23824,2.85669,5.84812,0.00133,3.7448e-05,3.7448e-05,0.0380374
10,34.1578,2.23891,3.94798,0.00078,0.62983,0.48603,0.54746,0.25292,2.83877,5.72239,0.00129,3.82605e-05,3.82605e-05,0.0310383
11,36.7541,2.19035,3.74084,0.00078,0.68266,0.58324,0.63938,0.29588,2.75456,5.00453,0.00121,3.838e-05,3.838e-05,0.0240384
12,39.4047,2.30579,3.86698,0.0008,0.74819,0.62743,0.71457,0.32918,2.72864,4.45011,0.00115,3.78065e-05,3.78065e-05,0.0170378
13,41.9986,2.23038,3.87717,0.00078,0.76709,0.64767,0.73818,0.35472,2.64408,4.21447,0.00108,3.654e-05,3.654e-05,0.0100365
14,44.6303,2.17414,3.58401,0.00077,0.75231,0.6648,0.74285,0.37447,2.53664,4.02411,0.00104,3.45805e-05,3.45805e-05,0.00303458
15,47.2261,2.15379,3.55228,0.00075,0.78171,0.6642,0.74921,0.37764,2.52013,3.96966,0.00103,3.07e-05,3.07e-05,3.07e-05
16,49.8593,2.20729,3.64046,0.00076,0.78236,0.68156,0.76031,0.38105,2.52025,3.98053,0.00103,2.575e-05,2.575e-05,2.575e-05
17,52.4925,2.18399,3.63367,0.00075,0.77318,0.69162,0.76384,0.38442,2.49746,3.97651,0.00103,2.08e-05,2.08e-05,2.08e-05
18,55.1262,2.159,3.60871,0.00073,0.78116,0.68715,0.76721,0.3894,2.46784,3.97612,0.00102,1.585e-05,1.585e-05,1.585e-05
19,57.7526,2.20003,3.51337,0.00074,0.76828,0.71061,0.77159,0.39258,2.45968,3.96169,0.00102,1.09e-05,1.09e-05,1.09e-05
20,60.3883,2.17732,3.56036,0.00073,0.77439,0.70568,0.77321,0.39525,2.45496,3.9281,0.00101,5.95e-06,5.95e-06,5.95e-06
