epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,26.2207,2.40514,1.73388,0.00355,0,0,0,0,nan,nan,nan,0.0024,0.0024,0.0904
2,32.1442,2.23008,1.11358,0.00342,0,0,0,0,nan,nan,nan,0.004775,0.004775,0.079775
3,38.1917,2.0872,0.87641,0.00305,0,0,0,0,nan,nan,nan,0.006916,0.006916,0.068916
4,44.1381,2.12635,1.27103,0.00305,0,0,0,0,nan,nan,nan,0.008823,0.008823,0.057823
5,49.901,2.3161,1.03034,0.00335,0,0,0,0,nan,nan,nan,0.010496,0.010496,0.046496
6,55.7256,2.10485,0.84077,0.00296,0,0,0,0,nan,nan,nan,0.011935,0.011935,0.034935
7,61.5431,2.19662,1.05837,0.00331,0,0,0,0,nan,nan,nan,0.01314,0.01314,0.02314
8,67.3653,2.50484,1.06321,0.00412,0,0,0,0,nan,nan,nan,0.0137,0.0137,0.0137
9,73.1985,2.2862,1.01785,0.00345,0,0,0,0,nan,nan,nan,0.0128,0.0128,0.0128
10,79.0975,2.31843,1.17124,0.00337,0.44372,0.21788,0.21731,0.06874,nan,nan,nan,0.0119,0.0119,0.0119
11,85.0808,2.07088,1.01186,0.00302,0.70447,0.38353,0.44829,0.19195,2.34834,1.38621,0.00522,0.011,0.011,0.011
12,91.0909,1.8946,0.87576,0.00273,0.68633,0.50279,0.57253,0.23673,2.23596,0.94464,0.00431,0.0101,0.0101,0.0101
13,97.0711,1.84411,0.75021,0.00249,0.73365,0.55396,0.63006,0.29403,2.06821,0.71961,0.00402,0.0092,0.0092,0.0092
14,102.973,1.80856,0.66783,0.00248,0.75729,0.57542,0.65516,0.31437,2.00841,0.75427,0.00378,0.0083,0.0083,0.0083
15,108.801,1.83554,0.67867,0.00243,0.75838,0.6,0.68757,0.34621,1.88582,0.67596,0.00347,0.0074,0.0074,0.0074
16,123.38,1.7046,0.57581,0.00226,0.76506,0.54942,0.65135,0.31328,2.01006,0.77709,0.0036,0.0065,0.0065,0.0065
17,129.108,1.63385,0.54707,0.00218,0.76671,0.65363,0.72385,0.37833,1.79583,0.59721,0.00324,0.0056,0.0056,0.0056
18,134.93,1.60333,0.51464,0.00207,0.79896,0.64358,0.73834,0.38061,1.84115,0.55571,0.00313,0.0047,0.0047,0.0047
19,140.742,1.57934,0.4981,0.00205,0.78509,0.66592,0.75218,0.40537,1.75948,0.53464,0.00308,0.0038,0.0038,0.0038
20,146.397,1.55696,0.48408,0.00198,0.80047,0.68583,0.76688,0.37913,1.90407,0.52998,0.00339,0.0029,0.0029,0.0029
