epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.5447,1.78225,0.85529,0.00349,0.63145,0.4499,0.53463,0.30152,1.56665,3.59188,0.00518,0.000586667,0.000586667,0.0810311
2,37.17,1.58779,0.52166,0.00312,0.79262,0.71666,0.7994,0.41362,1.71125,2.18917,0.00579,0.00113327,0.00113327,0.0615777
3,55.7807,1.69783,0.51562,0.00335,0.85017,0.74983,0.83018,0.47644,1.58387,0.95461,0.00456,0.00162587,0.00162587,0.0420703
4,74.4245,1.68742,0.52261,0.00339,0.89436,0.71942,0.81252,0.50724,1.49404,0.45363,0.00466,0.00206447,0.00206447,0.0225089
5,93.07,1.683,0.46546,0.00313,0.88301,0.75812,0.85452,0.55095,1.34007,0.40725,0.00414,0.00244907,0.00244907,0.00289351
6,111.64,1.61024,0.46174,0.00315,0.87948,0.78673,0.86578,0.51537,1.56963,0.36119,0.00592,0.002325,0.002325,0.002325
7,130.085,1.54084,0.48571,0.00301,0.86368,0.74223,0.85012,0.50189,1.54286,0.40621,0.00413,0.00219,0.00219,0.00219
8,148.564,1.43278,0.41902,0.00267,0.87566,0.80442,0.88693,0.55551,1.38045,0.35042,0.00457,0.002055,0.002055,0.002055
9,167.212,1.4524,0.40634,0.00275,0.89837,0.82473,0.89581,0.60407,1.23247,0.30503,0.00355,0.00192,0.00192,0.00192
10,185.798,1.39503,0.39619,0.00251,0.87396,0.82446,0.89336,0.60403,1.25191,0.30728,0.00388,0.001785,0.001785,0.001785
11,204.292,1.33192,0.36301,0.00242,0.87882,0.8293,0.90014,0.6217,1.19103,0.30562,0.00332,0.00165,0.00165,0.00165
12,222.825,1.32534,0.35163,0.00248,0.89408,0.82861,0.90622,0.62452,1.19038,0.29819,0.00333,0.001515,0.001515,0.001515
13,241.458,1.28739,0.35396,0.00216,0.8986,0.83294,0.90745,0.62451,1.1892,0.289,0.00323,0.00138,0.00138,0.00138
14,259.914,1.2554,0.33743,0.0022,0.91063,0.80984,0.90451,0.61747,1.20459,0.30116,0.00325,0.001245,0.001245,0.001245
15,278.318,1.22502,0.31617,0.00212,0.89616,0.84093,0.90825,0.63144,1.16872,0.28323,0.00325,0.00111,0.00111,0.00111
16,297.193,1.23064,0.3135,0.00215,0.89998,0.82861,0.906,0.62778,1.17454,0.27438,0.0032,0.000975,0.000975,0.000975
17,316.502,1.19776,0.31251,0.00201,0.90421,0.84157,0.91196,0.64347,1.13257,0.27365,0.00315,0.00084,0.00084,0.00084
18,335.431,1.19791,0.30622,0.00201,0.89288,0.83898,0.90656,0.64373,1.13055,0.27341,0.00304,0.000705,0.000705,0.000705
19,354.92,1.16399,0.29366,0.00197,0.89639,0.84898,0.91513,0.64357,1.13616,0.26789,0.0031,0.00057,0.00057,0.00057
20,374.102,1.16266,0.29317,0.00197,0.88844,0.84865,0.91399,0.65222,1.10687,0.26534,0.00298,0.000435,0.000435,0.000435
