epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.6657,1.28348,5.92089,0.00233,0.7357,0.66034,0.72017,0.38561,1.08684,3.17542,0.00309,0.00024,0.00024,0.00024
2,19.5148,1.13089,3.04323,0.00194,0.8339,0.67374,0.78245,0.44803,1.06423,2.27693,0.00291,0.0004775,0.0004775,0.0004775
3,25.3825,1.11333,2.5608,0.00205,0.83797,0.72291,0.82322,0.46716,1.10205,1.80298,0.00314,0.0006916,0.0006916,0.0006916
4,43.2847,1.09905,2.23319,0.00191,0.83478,0.73954,0.82869,0.486,1.02044,1.70104,0.00285,0.0008823,0.0008823,0.0008823
5,55.4939,1.03405,1.90064,0.0017,0.83324,0.7537,0.83959,0.47872,1.07147,1.631,0.00293,0.0010496,0.0010496,0.0010496
6,68.4289,1.05719,1.88142,0.00181,0.83967,0.76983,0.83998,0.48741,1.07305,1.74536,0.00299,0.0011935,0.0011935,0.0011935
7,82.6919,1.09756,2.09834,0.00195,0.84516,0.76201,0.81952,0.40106,1.2829,1.76537,0.0035,0.001314,0.001314,0.001314
8,94.1534,1.15149,2.4118,0.00212,0.8218,0.7832,0.83705,0.50108,1.02818,1.83458,0.00278,0.00137,0.00137,0.00137
9,106.943,1.09074,2.35969,0.00186,0.85771,0.74413,0.83732,0.42144,1.21295,2.18204,0.00313,0.00128,0.00128,0.00128
10,116.492,1.0669,1.97216,0.00176,0.87244,0.75642,0.84774,0.46825,1.12471,1.64549,0.00277,0.00119,0.00119,0.00119
11,130.335,1.04373,1.80088,0.00171,0.86208,0.77524,0.85318,0.51706,0.98666,1.75408,0.00261,0.0011,0.0011,0.0011
12,143.02,1.07768,2.15871,0.00198,0.85344,0.78883,0.84956,0.47617,1.09019,1.67029,0.00321,0.00101,0.00101,0.00101
13,154.766,1.04136,1.77675,0.00185,0.86924,0.77986,0.85418,0.53833,0.94705,1.47099,0.00244,0.00092,0.00092,0.00092
14,169.066,1.04199,1.82476,0.00172,0.86349,0.77989,0.86296,0.53048,0.97323,1.63716,0.00254,0.00083,0.00083,0.00083
15,175.021,1.02776,1.6433,0.00166,0.85132,0.78547,0.85317,0.52493,0.9627,1.43514,0.00243,0.00074,0.00074,0.00074
16,184.892,1.00676,1.55196,0.00168,0.84881,0.79039,0.85799,0.49816,1.04232,1.50972,0.00262,0.00065,0.00065,0.00065
17,197.006,1.01989,1.61885,0.0017,0.85798,0.78771,0.86419,0.52331,0.98079,1.49994,0.00262,0.00056,0.00056,0.00056
18,217.231,0.96372,1.54982,0.00166,0.86783,0.78502,0.86162,0.51033,1.03061,1.46595,0.00269,0.00047,0.00047,0.00047
19,225.042,0.9695,1.48765,0.00165,0.86299,0.78824,0.86388,0.52934,0.9876,1.44952,0.00243,0.00038,0.00038,0.00038
20,232.62,0.93607,1.48826,0.00152,0.85007,0.80223,0.86703,0.51599,1.00468,1.50287,0.00257,0.00029,0.00029,0.00029
