epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.2686,0.55733,1.81486,0.00308,0.01745,0.29832,0.03809,0.0096,0.98697,1.66864,0.01042,0.00012,0.00012,0.08812
2,16.4644,0.51745,1.08492,0.00285,0,0,0,0,0.75235,1.89513,0.0063,0.000248476,0.000248476,0.0752485
3,18.6664,0.47618,0.92055,0.00259,0.4265,0.23017,0.14012,0.04668,0.65915,1.86036,0.00466,0.000370794,0.000370794,0.0623708
4,20.8912,0.46914,0.8576,0.00251,0.13003,0.76536,0.30882,0.11106,0.55465,1.66197,0.00401,0.000482485,0.000482485,0.0494825
5,23.2034,0.45563,0.81884,0.00236,0.10832,0.76648,0.28177,0.10136,0.56551,1.58581,0.00426,0.000579497,0.000579497,0.0365795
6,25.4084,0.4535,0.77947,0.0023,0.09472,0.8514,0.41911,0.18611,0.51038,1.30552,0.00349,0.000658364,0.000658364,0.0236584
7,27.5928,0.45161,0.74285,0.00225,0.08529,0.90056,0.49607,0.22169,0.50194,1.17553,0.00326,0.000716358,0.000716358,0.0107164
8,29.8034,0.43614,0.7228,0.00223,0.62054,0.4514,0.53764,0.25877,0.47524,0.90418,0.00304,0.000729725,0.000729725,0.000729725
9,32.1059,0.42739,0.70101,0.00215,0.60303,0.51061,0.54793,0.26969,0.47364,0.83089,0.00318,0.000657963,0.000657963,0.000657963
10,34.2735,0.43337,0.68269,0.00214,0.62374,0.53184,0.57798,0.28287,0.48177,0.79278,0.00299,0.000582435,0.000582435,0.000582435
11,36.4662,0.42384,0.67521,0.00215,0.63534,0.56844,0.60417,0.29547,0.4771,0.76431,0.00312,0.000505,0.000505,0.000505
12,38.6838,0.42231,0.65347,0.00211,0.61425,0.6,0.61619,0.32421,0.4455,0.67551,0.00282,0.000427565,0.000427565,0.000427565
13,40.8587,0.41681,0.63726,0.00211,0.63399,0.61117,0.62789,0.31996,0.46214,0.64341,0.00302,0.000352037,0.000352037,0.000352037
14,43.1773,0.43113,0.62971,0.00219,0.62206,0.61229,0.62508,0.30802,0.46273,0.65114,0.00304,0.000280275,0.000280275,0.000280275
15,45.3436,0.41995,0.62413,0.00211,0.63287,0.62793,0.63935,0.33162,0.43612,0.62935,0.00275,0.000214046,0.000214046,0.000214046
16,53.2649,0.41342,0.67689,0.00222,0.65809,0.6301,0.65715,0.32464,0.47787,0.62212,0.00306,0.000154982,0.000154982,0.000154982
17,55.344,0.42074,0.63862,0.00227,0.6593,0.62055,0.65861,0.33727,0.46877,0.61509,0.00291,0.000104537,0.000104537,0.000104537
18,57.5949,0.39845,0.61109,0.00206,0.65948,0.62752,0.66026,0.3516,0.44807,0.61642,0.00279,6.39518e-05,6.39518e-05,6.39518e-05
19,59.7285,0.40784,0.61008,0.00211,0.65667,0.61975,0.65459,0.35233,0.44643,0.61842,0.00279,3.4227e-05,3.4227e-05,3.4227e-05
20,61.8702,0.40707,0.61018,0.00208,0.64828,0.61988,0.65095,0.35206,0.44625,0.62193,0.00281,1.60943e-05,1.60943e-05,1.60943e-05
