epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.64917,3.18174,18.0876,0.00305,0.00072,0.01229,1e-05,1e-05,2.26451,15.1373,0.00304,0.00012,0.00012,0.08812
2,4.99069,3.22769,16.408,0.00276,0.00098,0.01676,2e-05,1e-05,2.26799,13.9469,0.00302,0.000248538,0.000248538,0.0752485
3,7.31486,2.91726,15.2762,0.00261,0.00092,0.01564,2e-05,1e-05,2.1637,13.5163,0.00286,0.000371166,0.000371166,0.0623712
4,9.66644,3.06269,13.8319,0.00253,0.01222,0.20894,0.09069,0.05965,2.27988,12.5621,0.00295,0.000483596,0.000483596,0.0494836
5,12.0061,3.08063,11.1863,0.00248,0.0434,0.7419,0.2634,0.15046,2.31091,10.9058,0.00307,0.000581941,0.000581941,0.0365819
6,14.473,2.95235,9.73154,0.00238,0.52782,0.22981,0.32718,0.1727,2.35326,8.84028,0.00312,0.000662874,0.000662874,0.0236629
7,16.7713,2.95406,8.95324,0.00239,0.4427,0.34637,0.34942,0.17526,2.35112,8.14475,0.0031,0.000723778,0.000723778,0.0107238
8,19.031,2.94578,8.83958,0.00234,0.40051,0.43575,0.367,0.18207,2.30548,7.53788,0.00299,0.000740645,0.000740645,0.000740645
9,21.3532,3.0073,8.65136,0.00238,0.3929,0.48809,0.3781,0.19212,2.27945,7.16039,0.00298,0.000671783,0.000671783,0.000671783
10,23.634,2.90061,8.11048,0.0022,0.40219,0.51061,0.38462,0.19316,2.2745,7.01782,0.00292,0.000599306,0.000599306,0.000599306
11,30.9695,2.56091,10.249,0.00241,0.40183,0.50503,0.38749,0.19596,2.25301,6.94304,0.00292,0.000525,0.000525,0.000525
12,33.1942,2.44413,9.47408,0.00235,0.41227,0.48603,0.40082,0.21721,2.1907,6.98027,0.00294,0.000450694,0.000450694,0.000450694
13,35.2879,2.52965,9.52787,0.00242,0.40477,0.46257,0.38634,0.22143,2.19079,6.87721,0.00291,0.000378217,0.000378217,0.000378217
14,37.3901,2.35053,8.9411,0.00233,0.38216,0.43911,0.36873,0.21879,2.18545,6.88127,0.0029,0.000309355,0.000309355,0.000309355
15,39.4535,2.46111,8.93319,0.00232,0.38797,0.41435,0.36112,0.2152,2.21488,6.89351,0.00296,0.000245802,0.000245802,0.000245802
16,41.5072,2.47609,8.77105,0.0023,0.39924,0.4,0.36368,0.21675,2.24201,6.84746,0.00301,0.000189124,0.000189124,0.000189124
17,43.611,2.35525,8.41194,0.00225,0.41159,0.41341,0.37598,0.22262,2.23156,6.79761,0.00297,0.000140717,0.000140717,0.000140717
18,45.7055,2.40867,8.4611,0.00227,0.42101,0.43061,0.38643,0.22678,2.22515,6.71345,0.00295,0.000101772,0.000101772,0.000101772
19,47.7497,2.41461,8.48028,0.00229,0.42511,0.44781,0.39705,0.23095,2.21695,6.64448,0.00294,7.32482e-05,7.32482e-05,7.32482e-05
20,49.8498,2.3444,8.28897,0.00226,0.42068,0.46704,0.40629,0.23321,2.20938,6.60806,0.00295,5.5848e-05,5.5848e-05,5.5848e-05
