trial_id,worker_id,gpu,timestamp,duration_sec,status,count_mse,count_mae,best_conf,count_mse_true_mean,count_mse_pred_mean,n_val_images,mAP50,model,imgsz,batch,optimizer,lr0,lrf,momentum,weight_decay,warmup_epochs,cos_lr,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,fliplr,flipud,mosaic,mixup,copy_paste,erasing,close_mosaic,dropout,error
1776408546842_w0_0066,0,0,2026-04-17 01:49:06,309.43,ok,5.326732673267327,1.6633663366336633,0.2,16.425742574257427,17.11881188118812,101,0.8857012420695473,yolo26s.pt,1280,16,SGD,0.003,0.1,0.95,0.0,5.0,True,5.0,1.0,1.5,0.015,0.3,0.4,0.0,0.1,0.25,0.0,0.1,0.5,0.25,0.0,0.2,5,0.0,
1776408856849_w0_0067,0,0,2026-04-17 01:54:16,315.69,ok,4.1683168316831685,1.5742574257425743,0.25,16.425742574257427,16.554455445544555,101,0.8930330398300868,yolo26s.pt,1280,16,auto,0.01,0.1,0.937,0.0,5.0,True,5.0,1.0,1.5,0.0,0.3,0.4,0.0,0.1,0.8,0.0,0.1,0.5,0.25,0.0,0.2,10,0.0,
1776409173142_w0_0068,0,0,2026-04-17 01:59:33,310.0,ok,4.227722772277228,1.5544554455445545,0.25,16.425742574257427,16.831683168316832,101,0.9010232299426977,yolo26s.pt,1280,16,auto,0.01,0.01,0.95,0.0,1.0,True,7.5,0.5,0.5,0.0,0.5,0.4,5.0,0.1,0.25,0.0,0.1,0.5,0.25,0.0,0.2,10,0.2,
1776409483666_w0_0069,0,0,2026-04-17 02:04:43,305.79,ok,4.712871287128713,1.6237623762376239,0.3,16.425742574257427,16.247524752475247,101,0.8943966017616187,yolo26s.pt,1280,16,auto,0.003,0.01,0.937,0.001,1.0,True,10.0,0.5,0.5,0.0,0.3,0.4,5.0,0.1,0.25,0.0,0.1,0.5,0.0,0.0,0.0,10,0.3,
1776409790012_w0_0070,0,0,2026-04-17 02:09:50,590.55,ok,3.1782178217821784,1.2376237623762376,0.25,16.425742574257427,16.316831683168317,101,0.9105842970392906,yolo26m.pt,1280,16,auto,0.003,0.05,0.95,0.0,1.0,True,7.5,0.5,1.5,0.0,0.3,0.4,0.0,0.1,0.25,0.0,0.1,0.5,0.25,0.0,0.2,10,0.3,
1776410381229_w0_0071,0,0,2026-04-17 02:19:41,307.0,ok,4.376237623762377,1.6237623762376239,0.25,16.425742574257427,16.22772277227723,101,0.8860913222797445,yolo26s.pt,1280,16,SGD,0.003,0.01,0.937,0.0,1.0,True,10.0,1.0,0.5,0.015,0.3,0.4,0.0,0.0,0.25,0.0,0.1,0.5,0.25,0.0,0.2,10,0.0,
1776410688751_w0_0072,0,0,2026-04-17 02:24:48,586.4,ok,3.5643564356435644,1.4653465346534653,0.25,16.425742574257427,16.524752475247524,101,0.9048569137182708,yolo26m.pt,1280,16,SGD,0.003,0.05,0.937,0.001,1.0,True,7.5,0.5,0.5,0.015,0.3,0.4,0.0,0.0,0.25,0.0,0.1,0.5,0.0,0.0,0.0,5,0.0,
1776411275776_w0_0073,0,0,2026-04-17 02:34:35,593.06,ok,3.405940594059406,1.3663366336633664,0.25,16.425742574257427,16.326732673267326,101,0.9041316147234474,yolo26m.pt,1280,16,auto,0.003,0.01,0.937,0.0,5.0,True,7.5,0.25,0.5,0.0,0.3,0.4,0.0,0.1,0.8,0.0,0.1,0.5,0.0,0.0,0.0,10,0.2,
1776411869485_w0_0074,0,0,2026-04-17 02:44:29,309.98,ok,4.306930693069307,1.6732673267326732,0.25,16.425742574257427,16.792079207920793,101,0.8938066169487326,yolo26s.pt,1280,16,auto,0.01,0.01,0.95,0.0,5.0,True,10.0,0.5,0.5,0.015,0.3,0.4,0.0,0.0,0.8,0.0,0.1,0.5,0.0,0.0,0.0,10,0.2,
1776412179999_w0_0075,0,0,2026-04-17 02:49:39,309.09,ok,5.287128712871287,1.7623762376237624,0.2,16.425742574257427,16.584158415841586,101,0.8899510236658834,yolo26s.pt,1280,16,SGD,0.01,0.1,0.937,0.0,5.0,True,10.0,0.5,0.5,0.0,0.5,0.4,0.0,0.0,0.25,0.0,0.1,0.5,0.25,0.0,0.2,5,0.0,
1776412489615_w0_0076,0,0,2026-04-17 02:54:49,306.9,ok,3.3564356435643563,1.4356435643564356,0.25,16.425742574257427,16.455445544554454,101,0.8989568087201681,yolo26s.pt,1280,16,auto,0.01,0.05,0.95,0.0,1.0,True,10.0,1.0,0.5,0.0,0.3,0.4,0.0,0.1,0.25,0.0,0.1,0.5,0.0,0.0,0.0,5,0.2,
1776412797065_w0_0077,0,0,2026-04-17 02:59:57,310.07,ok,4.336633663366337,1.683168316831683,0.3,16.425742574257427,15.891089108910892,101,0.8858858488799071,yolo26s.pt,1280,16,SGD,0.003,0.1,0.937,0.001,1.0,True,7.5,0.25,1.5,0.015,0.5,0.4,5.0,0.1,0.8,0.0,0.1,0.5,0.0,0.0,0.2,5,0.3,
1776413107741_w0_0078,0,0,2026-04-17 03:05:07,588.78,ok,4.435643564356436,1.6435643564356435,0.25,16.425742574257427,16.26732673267327,101,0.894715286901609,yolo26m.pt,1280,16,SGD,0.01,0.01,0.937,0.0,1.0,True,5.0,0.25,1.5,0.015,0.3,0.4,0.0,0.0,0.8,0.0,0.1,0.5,0.0,0.0,0.2,5,0.3,
1776413697109_w0_0079,0,0,2026-04-17 03:14:57,303.76,ok,3.6930693069306932,1.5148514851485149,0.25,16.425742574257427,16.534653465346533,101,0.9033306029900711,yolo26s.pt,1280,16,auto,0.01,0.01,0.95,0.0,1.0,True,7.5,1.0,0.5,0.0,0.5,0.4,0.0,0.0,0.25,0.0,0.1,0.5,0.0,0.0,0.0,10,0.3,
1776414001375_w0_0080,0,0,2026-04-17 03:20:01,315.82,ok,4.108910891089109,1.5940594059405941,0.25,16.425742574257427,16.435643564356436,101,0.8896494878764094,yolo26s.pt,1280,16,auto,0.001,0.1,0.95,0.001,1.0,True,10.0,0.25,0.5,0.015,0.3,0.4,0.0,0.1,0.8,0.0,0.1,0.5,0.25,0.0,0.2,5,0.3,
1776414317730_w0_0081,0,0,2026-04-17 03:25:17,311.51,ok,5.00990099009901,1.801980198019802,0.3,16.425742574257427,16.06930693069307,101,0.8919196117922894,yolo26s.pt,1280,16,auto,0.01,0.05,0.937,0.001,5.0,True,5.0,1.0,1.5,0.0,0.5,0.4,0.0,0.1,0.8,0.0,0.1,0.5,0.25,0.0,0.0,10,0.3,
1776414629756_w0_0082,0,0,2026-04-17 03:30:29,582.1,ok,4.633663366336633,1.6435643564356435,0.25,16.425742574257427,16.425742574257427,101,0.8987663451601531,yolo26m.pt,1280,16,SGD,0.001,0.05,0.937,0.001,1.0,True,10.0,0.25,1.5,0.015,0.3,0.4,0.0,0.0,0.25,0.0,0.1,0.5,0.0,0.0,0.2,5,0.2,
1776415212549_w0_0083,0,0,2026-04-17 03:40:12,583.56,ok,3.198019801980198,1.3366336633663367,0.3,16.425742574257427,16.07920792079208,101,0.9050953276768101,yolo26m.pt,1280,16,auto,0.001,0.05,0.95,0.001,1.0,True,7.5,0.5,0.5,0.0,0.5,0.4,5.0,0.0,0.25,0.0,0.1,0.5,0.0,0.0,0.0,10,0.3,
1776415796730_w0_0084,0,0,2026-04-17 03:49:56,583.16,ok,5.306930693069307,1.7821782178217822,0.25,16.425742574257427,15.633663366336634,101,0.8885952300198735,yolo26m.pt,1280,16,SGD,0.001,0.1,0.937,0.0,5.0,True,10.0,0.25,0.5,0.0,0.3,0.4,5.0,0.0,0.25,0.0,0.1,0.5,0.25,0.0,0.2,5,0.3,
1776416380510_w0_0085,0,0,2026-04-17 03:59:40,303.64,ok,3.801980198019802,1.4653465346534653,0.25,16.425742574257427,16.425742574257427,101,0.8981651345695293,yolo26s.pt,1280,16,auto,0.01,0.1,0.937,0.001,1.0,True,7.5,0.25,0.5,0.0,0.5,0.4,0.0,0.1,0.25,0.0,0.1,0.5,0.0,0.0,0.0,10,0.3,
1776416684646_w0_0086,0,0,2026-04-17 04:04:44,309.73,ok,4.178217821782178,1.5643564356435644,0.2,16.425742574257427,16.504950495049506,101,0.8935949615112001,yolo26s.pt,1280,16,auto,0.01,0.1,0.95,0.001,5.0,True,7.5,1.0,0.5,0.015,0.5,0.4,0.0,0.0,0.8,0.0,0.1,0.5,0.0,0.0,0.2,5,0.2,
1776416994891_w0_0087,0,0,2026-04-17 04:09:54,593.16,ok,3.881188118811881,1.504950495049505,0.25,16.425742574257427,16.346534653465348,101,0.9014215890819332,yolo26m.pt,1280,16,auto,0.001,0.01,0.937,0.0,1.0,True,5.0,0.25,0.5,0.0,0.5,0.4,5.0,0.0,0.8,0.0,0.1,0.5,0.25,0.0,0.0,5,0.0,
1776417588674_w0_0088,0,0,2026-04-17 04:19:48,304.76,ok,5.0594059405940595,1.811881188118812,0.25,16.425742574257427,16.455445544554454,101,0.884431273632904,yolo26s.pt,1280,16,SGD,0.01,0.1,0.95,0.001,1.0,True,5.0,0.25,0.5,0.0,0.3,0.4,0.0,0.0,0.8,0.0,0.1,0.5,0.0,0.0,0.0,10,0.3,
1776417893924_w0_0089,0,0,2026-04-17 04:24:53,303.83,ok,4.158415841584159,1.4653465346534653,0.3,16.425742574257427,16.08910891089109,101,0.8987267616253247,yolo26s.pt,1280,16,auto,0.003,0.05,0.937,0.001,5.0,True,5.0,0.5,1.5,0.0,0.5,0.4,5.0,0.1,0.25,0.0,0.1,0.5,0.0,0.0,0.2,10,0.3,
1776418198268_w0_0090,0,0,2026-04-17 04:29:58,587.62,ok,4.712871287128713,1.5841584158415842,0.25,16.425742574257427,16.306930693069308,101,0.8916737604900018,yolo26m.pt,1280,16,SGD,0.01,0.1,0.937,0.001,1.0,True,10.0,0.5,1.5,0.0,0.5,0.4,0.0,0.1,0.8,0.0,0.1,0.5,0.25,0.0,0.0,5,0.3,
1776418786481_w0_0091,0,0,2026-04-17 04:39:46,308.91,ok,4.0,1.6237623762376239,0.25,16.425742574257427,15.831683168316832,101,0.877484073245701,yolo26s.pt,1280,16,SGD,0.001,0.05,0.937,0.001,5.0,True,7.5,1.0,1.5,0.015,0.3,0.4,0.0,0.0,0.8,0.0,0.1,0.5,0.25,0.0,0.0,10,0.3,
1776419095890_w0_0092,0,0,2026-04-17 04:44:55,589.93,ok,3.9504950495049505,1.4752475247524752,0.25,16.425742574257427,15.98019801980198,101,0.9050976183158413,yolo26m.pt,1280,16,auto,0.01,0.1,0.95,0.001,5.0,True,7.5,1.0,1.5,0.0,0.5,0.4,5.0,0.1,0.8,0.0,0.1,0.5,0.25,0.0,0.2,10,0.3,
1776419686449_w0_0093,0,0,2026-04-17 04:54:46,304.25,ok,4.069306930693069,1.5544554455445545,0.25,16.425742574257427,16.257425742574256,101,0.8947632976800189,yolo26s.pt,1280,16,auto,0.01,0.05,0.937,0.0,5.0,True,5.0,0.25,1.5,0.0,0.3,0.4,5.0,0.1,0.25,0.0,0.1,0.5,0.0,0.0,0.2,5,0.0,
1776419991206_w0_0094,0,0,2026-04-17 04:59:51,587.89,ok,3.722772277227723,1.4455445544554455,0.25,16.425742574257427,16.603960396039604,101,0.907311915450973,yolo26m.pt,1280,16,auto,0.001,0.01,0.95,0.0,5.0,True,5.0,1.0,1.5,0.015,0.3,0.4,0.0,0.0,0.8,0.0,0.1,0.5,0.0,0.0,0.0,10,0.2,
1776420579739_w0_0095,0,0,2026-04-17 05:09:39,305.03,ok,4.405940594059406,1.6732673267326732,0.25,16.425742574257427,15.801980198019802,101,0.880615330287081,yolo26s.pt,1280,16,SGD,0.003,0.05,0.937,0.0,5.0,True,7.5,0.25,1.5,0.015,0.5,0.4,5.0,0.1,0.8,0.0,0.1,0.5,0.0,0.0,0.2,10,0.0,
1776420885264_w0_0096,0,0,2026-04-17 05:14:45,582.49,ok,4.7227722772277225,1.5742574257425743,0.25,16.425742574257427,16.495049504950494,101,0.8880369220926139,yolo26m.pt,1280,16,SGD,0.001,0.01,0.937,0.0,1.0,True,10.0,1.0,0.5,0.015,0.5,0.4,5.0,0.0,0.8,0.0,0.1,0.5,0.0,0.0,0.2,10,0.0,
1776421468345_w0_0097,0,0,2026-04-17 05:24:28,303.34,ok,4.1683168316831685,1.5544554455445545,0.25,16.425742574257427,16.752475247524753,101,0.8977063575275139,yolo26s.pt,1280,16,auto,0.003,0.05,0.95,0.0,5.0,True,5.0,1.0,1.5,0.0,0.5,0.4,0.0,0.0,0.25,0.0,0.1,0.5,0.0,0.0,0.0,10,0.2,
1776421772206_w0_0098,0,0,2026-04-17 05:29:32,582.73,ok,3.792079207920792,1.4158415841584158,0.3,16.425742574257427,16.019801980198018,101,0.8950077272524458,yolo26m.pt,1280,16,SGD,0.01,0.1,0.95,0.0,5.0,True,10.0,1.0,0.5,0.015,0.5,0.4,5.0,0.0,0.8,0.0,0.1,0.5,0.0,0.0,0.0,10,0.0,
1776422355521_w0_0099,0,0,2026-04-17 05:39:15,314.53,ok,3.732673267326733,1.495049504950495,0.25,16.425742574257427,16.554455445544555,101,0.8952393484242537,yolo26s.pt,1280,16,auto,0.003,0.01,0.95,0.0,5.0,True,5.0,0.25,0.5,0.015,0.3,0.4,0.0,0.0,0.8,0.0,0.1,0.5,0.25,0.0,0.2,5,0.0,
1776422670570_w0_0100,0,0,2026-04-17 05:44:30,304.31,ok,4.910891089108911,1.6435643564356435,0.25,16.425742574257427,16.326732673267326,101,0.8790279144672707,yolo26s.pt,1280,16,SGD,0.001,0.1,0.937,0.0,5.0,True,10.0,1.0,1.5,0.0,0.3,0.4,5.0,0.0,0.25,0.0,0.1,0.5,0.25,0.0,0.2,10,0.2,
1776422975382_w0_0101,0,0,2026-04-17 05:49:35,580.64,ok,3.613861386138614,1.4752475247524752,0.25,16.425742574257427,16.633663366336634,101,0.9053776558619006,yolo26m.pt,1280,16,SGD,0.003,0.05,0.95,0.001,1.0,True,10.0,0.25,0.5,0.0,0.3,0.4,0.0,0.0,0.25,0.0,0.1,0.5,0.0,0.0,0.0,10,0.0,
1776423556610_w0_0102,0,0,2026-04-17 05:59:16,589.89,ok,4.801980198019802,1.6336633663366336,0.25,16.425742574257427,16.475247524752476,101,0.9041001106264693,yolo26m.pt,1280,16,auto,0.01,0.1,0.937,0.0,5.0,True,7.5,1.0,1.5,0.015,0.5,0.4,0.0,0.1,0.8,0.0,0.1,0.5,0.25,0.0,0.2,10,0.3,
1776424147139_w0_0103,0,0,2026-04-17 06:09:07,581.99,ok,3.485148514851485,1.4851485148514851,0.25,16.425742574257427,16.544554455445546,101,0.9058654571817939,yolo26m.pt,1280,16,SGD,0.003,0.05,0.95,0.001,1.0,True,5.0,1.0,1.5,0.015,0.3,0.4,5.0,0.0,0.25,0.0,0.1,0.5,0.25,0.0,0.0,10,0.2,
1776424729720_w0_0104,0,0,2026-04-17 06:18:49,304.93,ok,4.01980198019802,1.5445544554455446,0.25,16.425742574257427,16.168316831683168,101,0.8742351586796778,yolo26s.pt,1280,16,SGD,0.001,0.01,0.937,0.0,5.0,True,10.0,1.0,0.5,0.0,0.3,0.4,0.0,0.1,0.8,0.0,0.1,0.5,0.0,0.0,0.2,10,0.0,
