epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.4525,0.74489,15.5211,0.0095,0.01353,0.23128,0.00324,0.00133,0.61459,13.7129,0.00751,0.0025,0.0025,0.0775
2,14.0178,0.68283,10.8284,0.00766,0.03784,0.64693,0.26644,0.09991,0.64732,10.1574,0.00797,0.00485775,0.00485775,0.0538578
3,15.561,0.63984,8.55263,0.00685,0.34783,0.34742,0.2796,0.0977,0.66541,7.5191,0.00814,0.0069685,0.0069685,0.0299685
4,17.0647,0.6429,8.04247,0.00662,0.37695,0.41564,0.30992,0.10443,0.65865,7.08629,0.00812,0.008575,0.008575,0.008575
5,18.5878,0.62309,7.89171,0.00637,0.37938,0.4467,0.33607,0.12233,0.64698,7.95217,0.00814,0.0081,0.0081,0.0081
6,20.2627,0.62634,7.96287,0.00635,0.41996,0.47933,0.38137,0.1316,0.65676,9.84268,0.00799,0.007625,0.007625,0.007625
7,21.7897,0.61138,7.62223,0.00625,0.46522,0.46704,0.41206,0.15225,0.63376,6.36125,0.00766,0.00715,0.00715,0.00715
8,23.3275,0.61001,7.61471,0.00614,0.46674,0.4838,0.42117,0.16337,0.61489,7.18724,0.0074,0.006675,0.006675,0.006675
9,24.8391,0.60047,7.28062,0.00597,0.49505,0.48492,0.44044,0.16947,0.62064,6.13265,0.00747,0.0062,0.0062,0.0062
10,26.3838,0.62178,7.06839,0.00605,0.50111,0.49385,0.46123,0.17443,0.61536,5.88148,0.00727,0.005725,0.005725,0.005725
11,31.5936,0.56832,7.03481,0.00561,0.45906,0.49686,0.45212,0.19097,0.60294,6.30323,0.00717,0.00525,0.00525,0.00525
12,33.1146,0.5707,7.13355,0.00552,0.51511,0.48427,0.47807,0.19003,0.6167,6.16728,0.00731,0.004775,0.004775,0.004775
13,34.518,0.56496,6.53985,0.00546,0.55402,0.53073,0.50372,0.19979,0.59809,5.81718,0.00703,0.0043,0.0043,0.0043
14,35.9373,0.55979,6.29095,0.00552,0.56203,0.52514,0.50932,0.19497,0.6221,5.5447,0.00726,0.003825,0.003825,0.003825
15,37.3456,0.55466,6.27477,0.00537,0.53175,0.55307,0.51662,0.20779,0.59575,5.50208,0.00699,0.00335,0.00335,0.00335
16,38.7445,0.5651,6.07774,0.00539,0.55059,0.53073,0.51827,0.20707,0.60933,5.40982,0.00711,0.002875,0.002875,0.002875
17,40.2409,0.55513,5.98327,0.00523,0.55224,0.54525,0.53099,0.21232,0.60953,5.33004,0.00714,0.0024,0.0024,0.0024
18,41.6618,0.55196,5.69294,0.00524,0.59314,0.54078,0.54852,0.21938,0.60732,5.20863,0.00709,0.001925,0.001925,0.001925
19,43.0927,0.56267,5.68176,0.00534,0.59515,0.53408,0.55449,0.22261,0.60347,5.16688,0.00705,0.00145,0.00145,0.00145
20,44.5197,0.55969,5.69687,0.00524,0.58915,0.55116,0.55246,0.22598,0.60156,5.15996,0.00701,0.000975,0.000975,0.000975
