epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,39.3494,1.69221,1.42919,0.00059,0.832,0.71429,0.7948,0.48685,1.5228,0.54763,0.00093,0.001,0.001,0.001
2,60.9076,1.87489,0.72579,0.00073,0.79931,0.59192,0.68297,0.41454,1.6282,0.57733,0.00095,0.00199219,0.00199219,0.00199219
3,82.3334,1.81971,0.70062,0.00072,0.84086,0.71429,0.80194,0.47542,1.58486,0.42984,0.00096,0.0019689,0.0019689,0.0019689
4,103.872,1.85648,0.62223,0.00073,0.84721,0.70858,0.80755,0.49689,1.53946,0.57268,0.00095,0.00193048,0.00193048,0.00193048
5,125.699,1.76772,0.53689,0.00059,0.86806,0.73765,0.83432,0.52213,1.4576,0.43807,0.00088,0.00187754,0.00187754,0.00187754
6,147.564,1.68947,0.49541,0.00059,0.8733,0.76673,0.84693,0.53487,1.42344,0.37728,0.00086,0.00181093,0.00181093,0.00181093
7,169.273,1.67402,0.47511,0.0006,0.85853,0.7601,0.85227,0.53513,1.41832,0.45499,0.00081,0.00173168,0.00173168,0.00173168
8,190.794,1.59204,0.52871,0.00059,0.87691,0.79566,0.8688,0.57559,1.31417,0.38029,0.00076,0.00164105,0.00164105,0.00164105
9,212.451,1.65606,0.49784,0.00057,0.89013,0.7601,0.86413,0.57671,1.32439,0.34369,0.00077,0.00154047,0.00154047,0.00154047
10,233.909,1.61938,0.44715,0.00056,0.86784,0.76612,0.85322,0.5436,1.41689,0.36097,0.00079,0.00143152,0.00143152,0.00143152
11,255.381,1.56659,0.41588,0.00055,0.87532,0.76854,0.86009,0.56089,1.36472,0.35606,0.00083,0.00131593,0.00131593,0.00131593
12,276.896,1.59945,0.42631,0.00051,0.85956,0.81166,0.87598,0.5988,1.25498,0.34003,0.00073,0.00119551,0.00119551,0.00119551
13,298.488,1.45713,0.395,0.0005,0.88312,0.81736,0.88689,0.61143,1.24561,0.31658,0.00071,0.00107216,0.00107216,0.00107216
14,320.071,1.47601,0.39723,0.00048,0.88248,0.81615,0.8856,0.60114,1.28513,0.32776,0.00072,0.000947837,0.000947837,0.000947837
15,341.433,1.39031,0.36061,0.00048,0.88175,0.8258,0.88886,0.61724,1.2175,0.31104,0.00067,0.000824492,0.000824492,0.000824492
16,371.61,1.32901,0.35784,0.00051,0.87469,0.82158,0.88803,0.6069,1.24784,0.33702,0.00075,0.000704073,0.000704073,0.000704073
17,392.713,1.31161,0.34699,0.00051,0.86378,0.83363,0.89164,0.61488,1.24569,0.31023,0.00068,0.000588479,0.000588479,0.000588479
18,413.736,1.28304,0.3289,0.00048,0.87817,0.82554,0.88953,0.60767,1.2497,0.314,0.00069,0.000479531,0.000479531,0.000479531
19,434.854,1.26567,0.32613,0.00047,0.88668,0.82542,0.89317,0.62618,1.18108,0.30857,0.00065,0.00037895,0.00037895,0.00037895
20,456.109,1.22682,0.31756,0.00047,0.90759,0.81254,0.89747,0.62736,1.20251,0.30482,0.00066,0.000288321,0.000288321,0.000288321
21,477.372,1.24763,0.32539,0.00045,0.90492,0.8264,0.89821,0.6312,1.19251,0.29854,0.00064,0.000209073,0.000209073,0.000209073
22,498.574,1.22773,0.32469,0.00045,0.8948,0.83785,0.90121,0.63632,1.16691,0.29911,0.00063,0.000142456,0.000142456,0.000142456
23,519.853,1.21124,0.31132,0.00045,0.90908,0.8252,0.89788,0.63706,1.17057,0.29671,0.00062,8.95213e-05,8.95213e-05,8.95213e-05
24,541.037,1.22378,0.32081,0.00043,0.898,0.82787,0.89886,0.63793,1.16528,0.29502,0.00063,5.11027e-05,5.11027e-05,5.11027e-05
25,562.129,1.21351,0.31115,0.00044,0.89782,0.8315,0.89863,0.63756,1.16743,0.2944,0.00063,2.78064e-05,2.78064e-05,2.78064e-05
