epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.6364,1.80503,1.47983,0.00208,0.85789,0.69256,0.79492,0.48489,1.54906,0.5874,0.00261,0.000382609,0.000382609,0.000382609
2,31.5119,1.85373,0.74084,0.00202,0.79204,0.6817,0.76195,0.43085,1.63619,0.7717,0.00301,0.000777815,0.000777815,0.000777815
3,42.2338,1.90179,0.62959,0.00217,0.83251,0.70974,0.79438,0.46436,1.61763,1.00662,0.00286,0.00115381,0.00115381,0.00115381
4,52.9509,1.88958,0.63394,0.00219,0.80625,0.66206,0.76081,0.40269,1.77611,0.63606,0.00312,0.00149679,0.00149679,0.00149679
5,63.629,1.87342,0.58253,0.00231,0.83766,0.69316,0.78487,0.46002,1.62663,0.56046,0.00284,0.00179423,0.00179423,0.00179423
6,74.2873,1.91222,0.58932,0.0022,0.8683,0.71942,0.81347,0.45465,1.71723,0.42651,0.00314,0.00170857,0.00170857,0.00170857
7,85.0837,1.85286,0.5429,0.0022,0.84901,0.75259,0.82128,0.39288,1.98763,0.6015,0.00329,0.00158985,0.00158985,0.00158985
8,95.7938,1.83166,0.51815,0.00212,0.83029,0.78369,0.84899,0.50997,1.49936,0.38208,0.00243,0.00145672,0.00145672,0.00145672
9,106.587,1.76894,0.50021,0.00207,0.86314,0.75881,0.84712,0.50909,1.53079,0.41594,0.00244,0.00131247,0.00131247,0.00131247
10,117.235,1.73774,0.49452,0.00189,0.87161,0.79889,0.86529,0.51876,1.51943,0.40868,0.00242,0.00116065,0.00116065,0.00116065
11,127.98,1.72423,0.46903,0.00183,0.8763,0.77839,0.86319,0.53177,1.49354,0.36378,0.00246,0.001005,0.001005,0.001005
12,138.772,1.75334,0.4547,0.00183,0.89098,0.79267,0.86746,0.52733,1.53621,0.34516,0.00244,0.000849348,0.000849348,0.000849348
13,149.423,1.66139,0.44315,0.00182,0.87217,0.79219,0.87063,0.53511,1.4965,0.35627,0.00241,0.000697528,0.000697528,0.000697528
14,160.264,1.71231,0.43902,0.00188,0.86438,0.80719,0.87985,0.56593,1.39492,0.34127,0.00228,0.000553279,0.000553279,0.000553279
15,171.035,1.63561,0.41972,0.00172,0.88188,0.81617,0.88439,0.51364,1.60562,0.34901,0.0027,0.000420154,0.000420154,0.000420154
16,181.581,1.57298,0.40946,0.00166,0.87939,0.81479,0.88342,0.55752,1.4215,0.3257,0.00233,0.000301429,0.000301429,0.000301429
17,192.251,1.59209,0.41081,0.00165,0.88199,0.8161,0.88846,0.52946,1.55234,0.32953,0.0024,0.000200028,0.000200028,0.000200028
18,202.92,1.62508,0.4167,0.00165,0.88659,0.80788,0.88895,0.5687,1.3955,0.30586,0.0022,0.000118449,0.000118449,0.000118449
19,213.617,1.60251,0.41185,0.00166,0.87768,0.80824,0.88785,0.56679,1.40251,0.30854,0.00227,5.86988e-05,5.86988e-05,5.86988e-05
20,224.222,1.55428,0.40148,0.00164,0.88207,0.81202,0.88858,0.5631,1.41427,0.31272,0.00225,2.22501e-05,2.22501e-05,2.22501e-05
