epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.8346,2.54678,1.18835,0.00076,0.80334,0.68205,0.76827,0.45336,2.11201,0.54975,0.0009,0.0005,0.0005,0.0005
2,23.4519,2.33655,0.71819,0.00069,0.82454,0.72936,0.82182,0.49257,1.99537,0.91378,0.00096,0.00101638,0.00101638,0.00101638
3,35.114,2.4878,0.62055,0.00069,0.84081,0.7482,0.83839,0.52335,1.91871,0.51656,0.00088,0.00151823,0.00151823,0.00151823
4,46.746,2.41016,0.58557,0.0007,0.85915,0.70223,0.79637,0.50817,1.92674,0.52245,0.00084,0.0019368,0.0019368,0.0019368
5,58.3805,2.47227,0.61547,0.00068,0.85071,0.78316,0.85288,0.53568,1.92677,0.40447,0.00082,0.00188868,0.00188868,0.00188868
6,70.0927,2.32881,0.55445,0.00066,0.8317,0.78045,0.85652,0.52751,2.00098,0.40583,0.00089,0.00182812,0.00182812,0.00182812
7,81.6182,2.30285,0.5422,0.00065,0.85921,0.76516,0.85003,0.53242,1.97565,0.39383,0.00083,0.00175607,0.00175607,0.00175607
8,102.778,2.35787,0.54962,0.00065,0.87137,0.77174,0.85915,0.53085,1.97899,0.38146,0.00087,0.00167368,0.00167368,0.00167368
9,137.494,2.29584,0.51635,0.00072,0.84383,0.79204,0.85439,0.51003,2.03457,0.45149,0.00095,0.00158224,0.00158224,0.00158224
10,149.058,2.15109,0.47419,0.0006,0.85423,0.79127,0.86262,0.52629,2.02877,0.39268,0.00093,0.0014832,0.0014832,0.0014832
11,160.638,2.29559,0.50262,0.00066,0.85372,0.79204,0.86965,0.55127,1.92193,0.36906,0.00079,0.00137812,0.00137812,0.00137812
12,172.981,2.19963,0.50613,0.00062,0.86965,0.80429,0.87476,0.55769,1.92922,0.35697,0.00083,0.00126864,0.00126864,0.00126864
13,222.591,2.2178,0.50949,0.00061,0.87335,0.80892,0.87445,0.541,2.02192,0.35417,0.00086,0.00115651,0.00115651,0.00115651
14,268.694,2.17621,0.53287,0.0006,0.86513,0.8041,0.87657,0.53487,1.98529,0.38175,0.00087,0.00104349,0.00104349,0.00104349
15,308.565,2.13887,0.4934,0.00058,0.88019,0.80153,0.87816,0.55057,1.98023,0.35736,0.00084,0.000931357,0.000931357,0.000931357
16,366.576,2.18787,0.49208,0.00055,0.87003,0.82314,0.8855,0.54976,1.9794,0.34703,0.0008,0.000821885,0.000821885,0.000821885
17,378.211,2.07856,0.45417,0.00056,0.87729,0.81314,0.88743,0.54036,2.02147,0.36288,0.00087,0.000716799,0.000716799,0.000716799
18,390.021,2.17174,0.46993,0.00057,0.87548,0.81736,0.8846,0.51711,2.15464,0.36258,0.00086,0.000617756,0.000617756,0.000617756
19,407.846,2.02767,0.42721,0.00058,0.88608,0.81113,0.88936,0.55901,1.90076,0.35213,0.00077,0.000526318,0.000526318,0.000526318
