epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,41.9334,2.36007,14.0244,0.004,0.73215,0.70007,0.76422,0.3415,2.54041,4.9154,0.0051,0.000586667,0.000586667,0.0810311
2,61.359,2.09235,5.24976,0.00354,0.81679,0.75121,0.83864,0.38251,2.50786,3.95964,0.00499,0.00117973,0.00117973,0.0616242
3,80.9516,2.07721,4.29938,0.00333,0.7838,0.78715,0.84229,0.38595,2.52929,3.84139,0.00496,0.00174513,0.00174513,0.0421896
4,100.49,1.99823,4.11543,0.00318,0.83143,0.79544,0.86566,0.42689,2.42895,3.25321,0.00473,0.0022631,0.0022631,0.0227075
5,120.005,1.93246,3.988,0.00304,0.86065,0.81617,0.88166,0.50615,2.07172,2.92597,0.00408,0.00271573,0.00271573,0.00316017
6,139.518,1.89336,3.9037,0.00306,0.8659,0.81217,0.89059,0.49332,2.1637,3.30828,0.00412,0.00258263,0.00258263,0.00258263
7,158.859,1.88676,3.68031,0.00298,0.87582,0.81064,0.89064,0.53401,1.96962,2.74885,0.0039,0.00241259,0.00241259,0.00241259
8,178.3,1.90874,3.49859,0.00297,0.88744,0.80926,0.89699,0.52447,2.03924,2.92606,0.00392,0.00222194,0.00222194,0.00222194
9,197.629,1.85083,3.44619,0.00296,0.86361,0.83577,0.90108,0.53566,2.0046,2.84372,0.00401,0.00201535,0.00201535,0.00201535
10,217.159,1.82324,3.3917,0.00268,0.87619,0.82999,0.90272,0.54571,1.95776,2.67024,0.00383,0.00179792,0.00179792,0.00179792
11,245.666,1.63446,2.76798,0.00277,0.87789,0.82973,0.90169,0.47652,2.30373,2.96061,0.0045,0.001575,0.001575,0.001575
12,264.733,1.6083,2.71886,0.0027,0.88023,0.82239,0.90231,0.52308,2.06614,2.66111,0.00402,0.00135208,0.00135208,0.00135208
13,283.853,1.62633,2.68455,0.00269,0.89111,0.8314,0.90761,0.54159,1.98962,2.61736,0.00387,0.00113465,0.00113465,0.00113465
14,302.882,1.59347,2.6716,0.00266,0.88759,0.84174,0.90884,0.55214,1.93556,2.58321,0.0037,0.000928064,0.000928064,0.000928064
15,322.068,1.54325,2.57198,0.00255,0.89458,0.83345,0.90943,0.58209,1.76997,2.42888,0.00346,0.000737406,0.000737406,0.000737406
16,341.214,1.57322,2.61842,0.00253,0.89596,0.83207,0.90755,0.57707,1.80363,2.48627,0.00356,0.000567373,0.000567373,0.000567373
17,360.328,1.56705,2.51336,0.00252,0.89295,0.83586,0.90583,0.57204,1.82448,2.52811,0.00364,0.000422151,0.000422151,0.000422151
18,379.361,1.54257,2.48212,0.00251,0.8925,0.83771,0.91122,0.58496,1.77816,2.45959,0.00347,0.000305316,0.000305316,0.000305316
19,398.461,1.54015,2.54677,0.00253,0.89046,0.83967,0.91095,0.59268,1.73787,2.42059,0.00346,0.000219744,0.000219744,0.000219744
20,417.616,1.54976,2.50885,0.00253,0.88381,0.84638,0.91181,0.57557,1.82489,2.48052,0.00354,0.000167544,0.000167544,0.000167544
