epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.9327,2.89403,17.1029,0.01005,0.0049,0.0838,0.00042,0.00012,2.2825,14.8904,0.00761,0.0012,0.0012,0.0952
2,14.1081,2.63634,15.8028,0.00853,0.00614,0.10503,0.00065,0.00022,2.47623,14.5064,0.00782,0.0025848,0.0025848,0.0895848
3,15.3388,2.3597,11.3217,0.00667,0.03124,0.53408,0.01679,0.0061,2.28959,12.1761,0.00741,0.00390701,0.00390701,0.083907
4,16.4644,2.30598,8.58527,0.00622,0.03497,0.59777,0.0292,0.00887,2.25329,11.9423,0.00726,0.00512043,0.00512043,0.0781204
5,17.5647,2.32587,7.86598,0.00621,0.03268,0.55866,0.08892,0.02642,2.31817,11.8688,0.00765,0.00618312,0.00618312,0.0721831
6,18.7586,2.1687,7.16443,0.00555,0.04209,0.71955,0.31798,0.11344,2.24576,10.8179,0.00701,0.00705918,0.00705918,0.0660592
7,19.9405,2.17867,6.81885,0.00585,0.04412,0.75419,0.29077,0.07775,2.61349,10.0553,0.00819,0.0077203,0.0077203,0.0597203
8,21.1236,2.42107,6.7141,0.00651,0.27374,0.66704,0.39388,0.12948,2.45703,8.4935,0.00754,0.0081471,0.0081471,0.0531471
9,22.1928,2.19636,6.72698,0.00573,0.52562,0.44022,0.42922,0.18551,2.13496,6.92002,0.00674,0.00833011,0.00833011,0.0463301
10,23.2927,2.14062,6.62308,0.00534,0.04706,0.80447,0.44306,0.17349,2.14195,8.89549,0.00662,0.00827043,0.00827043,0.0392704
11,24.3504,2.24822,7.34166,0.0058,0.43251,0.44358,0.36944,0.08976,2.72902,6.7789,0.00841,0.00798,0.00798,0.03198
12,25.4051,2.14169,6.5185,0.00579,0.51156,0.50786,0.49536,0.19919,2.19034,5.86849,0.0067,0.00748151,0.00748151,0.0244815
13,26.6542,2.04155,6.25468,0.00505,0.60577,0.45587,0.51215,0.21532,2.06464,6.90045,0.00627,0.0068079,0.0068079,0.0168079
14,27.777,2.05187,6.19548,0.00513,0.54959,0.52291,0.49949,0.20477,2.0914,6.20635,0.00633,0.00600148,0.00600148,0.00900148
15,28.8422,1.9993,5.97751,0.00495,0.55544,0.56425,0.54137,0.22673,2.10292,5.41766,0.00627,0.00491604,0.00491604,0.00491604
16,29.9265,2.06978,5.71011,0.0052,0.58504,0.5676,0.56308,0.23883,2.10587,5.29647,0.00626,0.00378249,0.00378249,0.00378249
17,30.976,2.02894,5.84945,0.00507,0.61527,0.55307,0.57242,0.24681,2.07978,5.8943,0.00616,0.00281434,0.00281434,0.00281434
18,32.1528,1.98605,5.42532,0.00486,0.6177,0.57542,0.57624,0.25423,2.04554,5.39185,0.00612,0.00203544,0.00203544,0.00203544
19,33.3277,1.97697,5.39934,0.00487,0.61283,0.57542,0.57992,0.25789,2.04094,5.32327,0.00612,0.00146496,0.00146496,0.00146496
20,34.5379,2.01367,5.38834,0.0049,0.64263,0.57095,0.59062,0.27228,2.02583,5.23231,0.00606,0.00111696,0.00111696,0.00111696
