epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.4954,1.74354,5.96626,0.00067,0.79074,0.71113,0.79751,0.52928,1.34194,1.79095,0.00071,0.0022,0.0022,0.0802
2,21.0712,1.64348,2.39831,0.00063,0.87594,0.75143,0.85273,0.56627,1.29586,1.50708,0.00069,0.00447368,0.00447368,0.0594737
3,31.7083,1.71442,2.21028,0.0006,0.83509,0.7734,0.85352,0.5529,1.3331,1.77711,0.00071,0.00664191,0.00664191,0.0386419
4,42.1852,1.76821,2.26853,0.00062,0.87248,0.79959,0.87256,0.58081,1.27328,2.05267,0.00069,0.00862888,0.00862888,0.0176289
5,52.703,1.70572,2.34285,0.00059,0.90374,0.7981,0.88521,0.59124,1.24188,2.4265,0.00067,0.00909283,0.00909283,0.00909283
6,63.2445,1.65531,2.37385,0.00061,0.87653,0.80166,0.87917,0.55026,1.43712,1.51817,0.00073,0.00860876,0.00860876,0.00860876
7,73.7063,1.64935,2.07859,0.00058,0.87483,0.81755,0.88974,0.60521,1.24937,1.53101,0.00068,0.00804198,0.00804198,0.00804198
8,84.2875,1.61537,2.06201,0.00056,0.91044,0.80087,0.89157,0.58429,1.32478,1.3717,0.00075,0.00740645,0.00740645,0.00740645
9,94.7851,1.61476,1.86109,0.00057,0.89627,0.80016,0.89243,0.57663,1.3572,1.29472,0.00075,0.00671783,0.00671783,0.00671783
10,105.274,1.68895,1.8581,0.00053,0.89409,0.79927,0.89326,0.59768,1.27405,1.23881,0.00074,0.00599306,0.00599306,0.00599306
11,115.771,1.72221,1.82117,0.00056,0.89307,0.81548,0.89559,0.61724,1.19711,1.22345,0.00064,0.00525,0.00525,0.00525
12,126.357,1.55905,1.72925,0.00052,0.88375,0.83006,0.89868,0.611,1.22919,1.20317,0.00068,0.00450694,0.00450694,0.00450694
13,136.905,1.62292,1.76224,0.00052,0.90027,0.82308,0.89665,0.60955,1.23955,1.23598,0.00066,0.00378217,0.00378217,0.00378217
14,147.438,1.50274,1.66133,0.0005,0.89294,0.82425,0.90168,0.61393,1.2377,1.20783,0.0007,0.00309355,0.00309355,0.00309355
15,158.008,1.54876,1.66619,0.0005,0.88598,0.82157,0.90159,0.62595,1.18873,1.22516,0.00062,0.00245802,0.00245802,0.00245802
16,174.358,1.29519,1.37738,0.0005,0.9103,0.8065,0.90051,0.63111,1.17321,1.16963,0.00062,0.00189124,0.00189124,0.00189124
17,184.655,1.29711,1.36369,0.00047,0.90518,0.80788,0.89972,0.63005,1.18125,1.17243,0.00063,0.00140717,0.00140717,0.00140717
18,194.891,1.27038,1.33556,0.00049,0.90987,0.8023,0.90657,0.63307,1.17384,1.15014,0.00063,0.00101772,0.00101772,0.00101772
19,205.185,1.28584,1.32862,0.00047,0.90402,0.80581,0.90257,0.63328,1.16862,1.14977,0.00061,0.000732482,0.000732482,0.000732482
20,215.501,1.28195,1.31836,0.00047,0.90568,0.81064,0.90361,0.63483,1.16788,1.12994,0.00061,0.00055848,0.00055848,0.00055848
