epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.11547,1.75798,2.20394,0.00811,0.00046,0.00782,1e-05,0,1.33905,1.91286,0.00619,6e-06,6e-06,0.094006
2,3.86625,1.5566,2.15635,0.00695,0.00046,0.00782,1e-05,0,1.47094,1.94063,0.00662,1.29204e-05,1.29204e-05,0.0870129
3,5.38856,1.497,2.08585,0.0065,0.00046,0.00782,0,0,1.38817,1.88882,0.00628,1.9513e-05,1.9513e-05,0.0800195
4,6.91534,1.44539,2.04245,0.00594,0.00059,0.01006,1e-05,0,1.34265,1.77016,0.00606,2.55359e-05,2.55359e-05,0.0730255
5,8.43407,1.4052,1.98793,0.00578,0.00059,0.01006,1e-05,0,1.35131,1.72206,0.00614,3.07695e-05,3.07695e-05,0.0660308
6,9.96632,1.405,1.93435,0.00579,0.00059,0.01006,1e-05,0,1.37651,1.71293,0.00618,3.50257e-05,3.50257e-05,0.059035
7,11.5761,1.35098,1.90148,0.00546,0.00052,0.00894,0,0,1.44279,1.69643,0.00644,3.81563e-05,3.81563e-05,0.0520382
8,13.045,1.3566,1.8735,0.00545,0.00052,0.00894,0,0,1.407,1.68157,0.00633,4.00598e-05,4.00598e-05,0.0450401
9,14.5344,1.35705,1.83466,0.00544,0.00052,0.00894,0,0,1.36079,1.66862,0.00615,4.06866e-05,4.06866e-05,0.0380407
10,16.0183,1.36639,1.80044,0.00535,0.00203,0.03464,9e-05,4e-05,1.41728,1.64775,0.00631,4.00425e-05,4.00425e-05,0.03104
11,17.501,1.35615,1.77828,0.0054,0.01105,0.18883,0.00978,0.0057,1.39501,1.62599,0.00631,3.819e-05,3.819e-05,0.0240382
12,18.9747,1.33969,1.75194,0.00521,0.02196,0.37542,0.10225,0.0448,1.4049,1.59737,0.00626,3.52479e-05,3.52479e-05,0.0170352
13,20.5472,1.34532,1.70101,0.00533,0.02954,0.50503,0.17283,0.0725,1.45478,1.5744,0.00649,3.13888e-05,3.13888e-05,0.0100314
14,22.0182,1.38128,1.68497,0.00551,0.03497,0.59777,0.21739,0.08812,1.4799,1.54419,0.00661,2.68341e-05,2.68341e-05,0.00302683
15,23.4833,1.339,1.65129,0.00525,0.03693,0.63128,0.2312,0.09315,1.49082,1.51986,0.00667,2.10077e-05,2.10077e-05,2.10077e-05
16,29.1774,1.27853,1.64075,0.00503,0.03876,0.66257,0.24373,0.09656,1.49981,1.48795,0.00671,1.50714e-05,1.50714e-05,1.50714e-05
17,30.6134,1.26868,1.63037,0.00485,0.03915,0.66927,0.24761,0.09805,1.50889,1.46586,0.00675,1.00014e-05,1.00014e-05,1.00014e-05
18,32.1824,1.2779,1.61607,0.00498,0.04,0.6838,0.25103,0.09911,1.51685,1.44361,0.00682,5.92243e-06,5.92243e-06,5.92243e-06
19,33.6415,1.28046,1.60926,0.0049,0.04007,0.68492,0.25162,0.09916,1.52318,1.42857,0.00685,2.93494e-06,2.93494e-06,2.93494e-06
20,35.1351,1.25397,1.61947,0.00494,0.04033,0.68939,0.25171,0.10006,1.52217,1.41859,0.00684,1.11251e-06,1.11251e-06,1.11251e-06
