epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.58712,1.71687,2.19621,0.00078,0.75574,0.63506,0.71204,0.46649,1.42164,1.19917,0.00081,0.0022,0.0022,0.0802
2,11.1167,1.56156,1.33064,0.00069,0.83034,0.65377,0.77853,0.50078,1.42348,0.96179,0.00083,0.00447258,0.00447258,0.0594726
3,16.5462,1.54066,1.11171,0.00066,0.83565,0.70283,0.81367,0.52636,1.39193,0.87412,0.00081,0.00663526,0.00663526,0.0386353
4,21.9224,1.6249,1.08269,0.00071,0.83737,0.72495,0.82679,0.51461,1.45918,0.87184,0.00085,0.00860904,0.00860904,0.017609
5,27.2657,1.6595,1.14363,0.00072,0.83752,0.75052,0.8364,0.5294,1.423,0.78586,0.00084,0.00905463,0.00905463,0.00905463
6,32.6574,1.62943,1.04983,0.0007,0.87098,0.76088,0.85347,0.5368,1.42689,0.8355,0.00082,0.00855018,0.00855018,0.00855018
7,38.4345,1.53069,1.04853,0.00063,0.8489,0.77653,0.85605,0.52435,1.4832,0.77915,0.00087,0.00795954,0.00795954,0.00795954
8,43.7925,1.5672,0.96494,0.00066,0.86096,0.78438,0.86223,0.5372,1.45256,0.7858,0.0009,0.00729725,0.00729725,0.00729725
9,49.1636,1.56168,0.9198,0.00067,0.86886,0.76926,0.86247,0.51894,1.52534,0.78317,0.00087,0.00657963,0.00657963,0.00657963
10,54.5448,1.50303,0.90791,0.00063,0.87817,0.78706,0.87021,0.53775,1.46502,0.73011,0.00082,0.00582435,0.00582435,0.00582435
11,59.9596,1.51499,0.88651,0.00061,0.86241,0.80373,0.87492,0.5673,1.35375,0.68245,0.00076,0.00505,0.00505,0.00505
12,65.4263,1.44121,0.83391,0.00059,0.86977,0.79544,0.88014,0.56553,1.36875,0.69889,0.00078,0.00427565,0.00427565,0.00427565
13,70.8252,1.45687,0.86003,0.00059,0.86898,0.81341,0.88226,0.58926,1.2909,0.67324,0.00071,0.00352037,0.00352037,0.00352037
14,76.2299,1.38078,0.81381,0.00056,0.88714,0.80397,0.88516,0.59976,1.27049,0.63663,0.00072,0.00280275,0.00280275,0.00280275
15,81.6666,1.39075,0.80745,0.00056,0.88072,0.80788,0.88408,0.6057,1.23673,0.64996,0.00066,0.00214046,0.00214046,0.00214046
16,87.0945,1.38112,0.81076,0.00055,0.86689,0.82101,0.88526,0.61067,1.23363,0.61961,0.00067,0.00154982,0.00154982,0.00154982
17,92.5189,1.34037,0.77765,0.00054,0.87668,0.81894,0.88901,0.61177,1.2381,0.62323,0.00066,0.00104537,0.00104537,0.00104537
18,97.9229,1.32159,0.77239,0.00054,0.87718,0.82585,0.89041,0.61363,1.21461,0.62591,0.00065,0.000639518,0.000639518,0.000639518
19,103.327,1.33849,0.79036,0.00053,0.87828,0.82654,0.89177,0.61669,1.21661,0.62206,0.00065,0.00034227,0.00034227,0.00034227
20,108.784,1.32335,0.76491,0.00052,0.88227,0.81832,0.89042,0.61386,1.22104,0.61851,0.00065,0.000160943,0.000160943,0.000160943
