epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.57283,2.15785,2.95069,0.00349,0.59325,0.4264,0.48992,0.26415,2.00169,1.95634,0.00421,0.00011,0.00011,0.07811
2,18.9592,1.96197,2.17557,0.0032,0.724,0.65988,0.7012,0.40658,1.97553,1.3846,0.00413,0.000213806,0.000213806,0.0552138
3,28.355,1.89313,1.58632,0.00303,0.81204,0.67774,0.77387,0.47174,1.94595,1.07074,0.004,0.00030617,0.00030617,0.0323062
4,37.7044,1.85359,1.2794,0.00291,0.83894,0.69592,0.80989,0.49035,2.00136,0.92567,0.00407,0.000387091,0.000387091,0.00938709
5,47.0497,1.82151,1.11695,0.00291,0.84681,0.71666,0.82618,0.49646,2.02365,0.86203,0.00411,0.0004005,0.0004005,0.0004005
6,56.4055,1.83242,1.02346,0.00289,0.84259,0.75536,0.84042,0.50672,2.00386,0.80427,0.0041,0.000375625,0.000375625,0.000375625
7,65.8171,1.79537,0.94064,0.00285,0.86651,0.75813,0.85314,0.52538,1.93571,0.78396,0.00393,0.00035075,0.00035075,0.00035075
8,75.2248,1.80898,0.90668,0.00279,0.86931,0.76365,0.85879,0.53039,1.91971,0.75238,0.00393,0.000325875,0.000325875,0.000325875
9,84.5892,1.79324,0.87133,0.00283,0.88452,0.75466,0.86263,0.52829,1.95254,0.75976,0.00397,0.000301,0.000301,0.000301
10,93.8974,1.75658,0.85003,0.00269,0.89114,0.75811,0.86675,0.52895,1.95893,0.74981,0.00404,0.000276125,0.000276125,0.000276125
11,103.301,1.76256,0.8399,0.00268,0.854,0.79267,0.87132,0.53694,1.93492,0.74181,0.00395,0.00025125,0.00025125,0.00025125
12,112.701,1.72656,0.7845,0.00264,0.86633,0.77935,0.8729,0.54583,1.90356,0.71396,0.00384,0.000226375,0.000226375,0.000226375
13,122.079,1.74747,0.81281,0.00271,0.8712,0.78067,0.87603,0.54859,1.89968,0.71676,0.0038,0.0002015,0.0002015,0.0002015
14,131.438,1.74943,0.82334,0.00271,0.8899,0.77641,0.87906,0.5536,1.88487,0.68557,0.00379,0.000176625,0.000176625,0.000176625
15,140.818,1.69467,0.76276,0.0026,0.88971,0.77954,0.88,0.5515,1.904,0.69088,0.00379,0.00015175,0.00015175,0.00015175
16,150.172,1.71286,0.77753,0.0026,0.8556,0.80926,0.88141,0.56745,1.82747,0.67779,0.00369,0.000126875,0.000126875,0.000126875
17,159.533,1.69578,0.75427,0.0026,0.87585,0.78991,0.88267,0.54228,1.95329,0.69604,0.0039,0.000102,0.000102,0.000102
18,168.858,1.72606,0.78941,0.00264,0.85907,0.80719,0.88244,0.55486,1.89056,0.68715,0.00377,7.7125e-05,7.7125e-05,7.7125e-05
19,178.217,1.73375,0.79385,0.00268,0.85384,0.81551,0.88313,0.56293,1.85441,0.67931,0.00378,5.225e-05,5.225e-05,5.225e-05
20,187.553,1.71905,0.7848,0.00267,0.86044,0.80958,0.88352,0.55996,1.86767,0.68801,0.00375,2.7375e-05,2.7375e-05,2.7375e-05
