epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.5198,2.58663,2.04507,0.00129,0.00026,0.00447,0,0,1.9928,1.83688,0.00124,0.00384615,0.00384615,0.0846154
2,13.4798,2.50281,1.68992,0.00103,0.00052,0.00894,1e-05,0,2.15168,1.75309,0.00144,0.0077981,0.0077981,0.0685673
3,15.449,2.40651,1.33982,0.00111,0.53175,0.21899,0.30082,0.1404,2.0863,1.25611,0.00139,0.0115577,0.0115577,0.0523269
4,17.3716,2.53951,1.30191,0.00107,0.61399,0.19218,0.31469,0.08669,2.45878,1.29908,0.00173,0.0149869,0.0149869,0.0357561
5,19.2935,2.61733,1.23999,0.00111,0.41835,0.38976,0.36256,0.12854,2.27344,1.0893,0.00146,0.0179605,0.0179605,0.0187297
6,21.3082,2.63071,1.30716,0.00117,0.40215,0.40335,0.35334,0.1665,2.0958,1.0055,0.00138,0.0170857,0.0170857,0.0170857
7,23.2391,2.50651,1.13818,0.00108,0.42144,0.41453,0.35917,0.12886,2.28682,1.04702,0.00144,0.0158985,0.0158985,0.0158985
8,25.1823,2.46808,1.09093,0.00104,0.44476,0.46592,0.37759,0.11919,2.34676,1.04198,0.00143,0.0145672,0.0145672,0.0145672
9,27.1107,2.45465,1.0802,0.00102,0.45723,0.44469,0.40378,0.17114,2.1263,0.95323,0.00138,0.0131247,0.0131247,0.0131247
10,29.0337,2.3574,0.9736,0.00092,0.4522,0.49162,0.41196,0.15035,2.19581,1.12565,0.00136,0.0116065,0.0116065,0.0116065
11,34.832,2.047,1.13334,0.001,0.47856,0.43687,0.43943,0.19828,1.95975,0.89786,0.00118,0.01005,0.01005,0.01005
12,36.6965,1.98015,1.0337,0.00092,0.53192,0.47263,0.48164,0.24376,1.83665,0.81553,0.00113,0.00849348,0.00849348,0.00849348
13,38.4486,1.92293,0.98314,0.00093,0.51584,0.48045,0.47005,0.19485,2.03141,0.90164,0.00118,0.00697528,0.00697528,0.00697528
14,40.1855,1.88534,0.92685,0.00091,0.5243,0.50859,0.48762,0.22688,1.91,0.86635,0.00121,0.00553279,0.00553279,0.00553279
15,41.9205,1.77163,0.87981,0.00086,0.5308,0.52737,0.50716,0.23821,1.83787,0.81499,0.00109,0.00420154,0.00420154,0.00420154
16,43.6669,1.83443,0.87735,0.00083,0.54918,0.51285,0.52008,0.26329,1.83732,0.73977,0.00109,0.00301429,0.00301429,0.00301429
17,45.5042,1.79951,0.85558,0.0008,0.54756,0.51508,0.52155,0.25264,1.89761,0.74858,0.00108,0.00200028,0.00200028,0.00200028
18,47.2418,1.80695,0.83605,0.00081,0.55468,0.52291,0.53449,0.28337,1.7563,0.71719,0.00104,0.00118449,0.00118449,0.00118449
19,48.9894,1.86992,0.82632,0.00082,0.54806,0.53657,0.53727,0.27781,1.74966,0.72204,0.00103,0.000586988,0.000586988,0.000586988
20,50.7507,1.83509,0.84667,0.0008,0.55317,0.53408,0.53878,0.26903,1.789,0.73432,0.00104,0.000222501,0.000222501,0.000222501
