epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,39.0283,1.5168,2.82821,0.00064,0.81567,0.71609,0.81252,0.41062,1.73997,1.07882,0.00095,0.001,0.001,0.001
2,60.3193,1.58883,1.2556,0.00069,0.8576,0.7442,0.82145,0.47306,1.61617,0.99932,0.00092,0.00199251,0.00199251,0.00199251
3,81.6541,1.6057,1.03592,0.00075,0.82279,0.65341,0.76131,0.40051,1.75715,1.32597,0.0011,0.00197015,0.00197015,0.00197015
4,103.04,1.51972,0.94783,0.00067,0.83013,0.76612,0.83286,0.49176,1.53742,1.37754,0.00094,0.00193329,0.00193329,0.00193329
5,124.523,1.47931,0.81123,0.00062,0.86803,0.80591,0.86916,0.48649,1.64445,0.81375,0.00093,0.00188249,0.00188249,0.00188249
6,145.916,1.42677,0.73836,0.00061,0.86793,0.82001,0.88198,0.51955,1.56118,0.70234,0.00085,0.00181857,0.00181857,0.00181857
7,167.447,1.40299,0.70191,0.0006,0.86665,0.82037,0.88745,0.52656,1.54171,0.74652,0.00087,0.00174252,0.00174252,0.00174252
8,188.951,1.37116,0.70993,0.0006,0.87959,0.80289,0.88749,0.56229,1.41293,0.68954,0.00077,0.00165555,0.00165555,0.00165555
9,210.476,1.36542,0.70494,0.00059,0.87905,0.81435,0.88746,0.59107,1.28322,0.65988,0.00072,0.00155904,0.00155904,0.00155904
10,231.806,1.37378,0.68623,0.00055,0.89029,0.78266,0.88623,0.5419,1.48627,0.71355,0.00086,0.00145449,0.00145449,0.00145449
11,253.06,1.3316,0.64271,0.00056,0.89774,0.80048,0.88909,0.55133,1.45335,0.70208,0.00089,0.00134357,0.00134357,0.00134357
12,274.288,1.28206,0.64607,0.00052,0.8753,0.82505,0.89038,0.53452,1.53927,0.71771,0.00086,0.00122801,0.00122801,0.00122801
13,295.564,1.24472,0.63292,0.00051,0.88369,0.8258,0.8967,0.58059,1.37803,0.65175,0.00073,0.00110965,0.00110965,0.00110965
14,316.841,1.26455,0.61728,0.0005,0.88206,0.82881,0.8959,0.56614,1.41411,0.6695,0.00075,0.000990349,0.000990349,0.000990349
15,338.125,1.22772,0.58945,0.00051,0.88846,0.83605,0.89563,0.56794,1.4121,0.66406,0.00076,0.000871988,0.000871988,0.000871988
16,368.026,1.20966,0.56749,0.00051,0.89083,0.80667,0.89401,0.52927,1.55374,0.72173,0.00085,0.000756434,0.000756434,0.000756434
17,389.091,1.16214,0.5489,0.00047,0.89318,0.82658,0.90058,0.59825,1.30882,0.65892,0.0007,0.00064551,0.00064551,0.00064551
18,410.419,1.17104,0.5466,0.00047,0.90166,0.8235,0.90099,0.60723,1.26065,0.64888,0.00068,0.000540965,0.000540965,0.000540965
19,431.789,1.14604,0.52745,0.00047,0.89645,0.83489,0.90799,0.58111,1.37549,0.65904,0.00071,0.000444447,0.000444447,0.000444447
20,452.912,1.11138,0.53092,0.00046,0.89946,0.83046,0.90523,0.59595,1.32264,0.62938,0.00072,0.00035748,0.00035748,0.00035748
21,474.079,1.08372,0.51664,0.00043,0.88433,0.84328,0.90205,0.61022,1.25109,0.63407,0.00067,0.000281434,0.000281434,0.000281434
22,495.28,1.05832,0.50815,0.00042,0.89472,0.83544,0.90354,0.60628,1.27142,0.63132,0.00067,0.000217509,0.000217509,0.000217509
23,516.373,1.05146,0.50838,0.00042,0.9098,0.83363,0.90699,0.567,1.42948,0.6613,0.00076,0.000166712,0.000166712,0.000166712
24,537.371,1.05996,0.5051,0.00042,0.88781,0.83949,0.90514,0.62736,1.19823,0.60477,0.00065,0.000129846,0.000129846,0.000129846
25,558.547,1.04577,0.49407,0.00041,0.89399,0.83361,0.90557,0.61457,1.23555,0.61729,0.00066,0.000107491,0.000107491,0.000107491
