epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.5756,2.30777,4.21579,0.00541,0.53454,0.34762,0.28991,0.07829,2.81918,7.97215,0.00992,0.00022,0.00022,0.07822
2,24.553,2.04707,2.64005,0.00478,0.75244,0.55356,0.66632,0.27125,2.19114,3.06835,0.00662,0.000447368,0.000447368,0.0554474
3,30.7733,2.05348,2.46802,0.0043,0.86299,0.67726,0.79193,0.40787,1.85679,2.05017,0.00501,0.000664191,0.000664191,0.0326642
4,36.9307,1.9647,2.40051,0.00402,0.84897,0.67203,0.78602,0.43696,1.70106,1.98554,0.00478,0.000862888,0.000862888,0.00986289
5,42.8123,1.86646,2.27892,0.00383,0.85863,0.75976,0.84957,0.39763,1.99632,1.85143,0.00548,0.000909283,0.000909283,0.000909283
6,48.6489,1.82894,2.1476,0.00377,0.87615,0.73826,0.85199,0.50176,1.58588,1.53071,0.00429,0.000860876,0.000860876,0.000860876
7,54.5712,1.82288,2.07582,0.00377,0.86869,0.73607,0.83682,0.52266,1.48914,1.50263,0.00401,0.000804198,0.000804198,0.000804198
8,60.8605,1.80979,2.10907,0.00369,0.86753,0.7694,0.85426,0.37732,2.07995,1.71573,0.00532,0.000740645,0.000740645,0.000740645
9,66.7617,1.76913,2.05986,0.00363,0.88567,0.78159,0.87449,0.55239,1.4094,1.42178,0.00381,0.000671783,0.000671783,0.000671783
10,72.7263,1.8407,2.05839,0.0034,0.88502,0.78194,0.87248,0.54172,1.46734,1.36787,0.00396,0.000599306,0.000599306,0.000599306
11,85.3362,1.53245,1.6317,0.00361,0.88294,0.77954,0.87304,0.53734,1.48841,1.37721,0.0042,0.000525,0.000525,0.000525
12,90.9372,1.48238,1.55806,0.00362,0.87624,0.80248,0.8776,0.54837,1.42976,1.40155,0.00387,0.000450694,0.000450694,0.000450694
13,96.4311,1.48719,1.56111,0.00337,0.89202,0.79353,0.88321,0.50543,1.61405,1.51248,0.00413,0.000378217,0.000378217,0.000378217
14,101.927,1.45158,1.52587,0.00331,0.8692,0.80304,0.88001,0.52822,1.53585,1.39827,0.0041,0.000309355,0.000309355,0.000309355
15,107.419,1.43753,1.48358,0.00328,0.85668,0.81381,0.88245,0.54662,1.45575,1.40527,0.004,0.000245802,0.000245802,0.000245802
16,112.926,1.42944,1.51613,0.0033,0.87533,0.81031,0.88388,0.55029,1.44568,1.376,0.00386,0.000189124,0.000189124,0.000189124
17,118.519,1.45742,1.50481,0.0031,0.86864,0.81346,0.88494,0.57292,1.37585,1.31026,0.00366,0.000140717,0.000140717,0.000140717
18,124.078,1.4277,1.4592,0.0031,0.8723,0.80995,0.8862,0.55252,1.45029,1.3473,0.00391,0.000101772,0.000101772,0.000101772
19,129.583,1.40544,1.44264,0.00315,0.85632,0.82446,0.88756,0.57607,1.36976,1.31812,0.00372,7.32482e-05,7.32482e-05,7.32482e-05
20,135.164,1.3898,1.47511,0.00306,0.87083,0.81755,0.88808,0.57831,1.35639,1.30544,0.0036,5.5848e-05,5.5848e-05,5.5848e-05
