epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,24.561,1.23483,7.75567,0.00472,0.80235,0.66897,0.73531,0.33531,1.37001,4.73263,0.00621,0.000586667,0.000586667,0.0810311
2,36.0231,1.12117,3.56298,0.00424,0.83278,0.77125,0.82165,0.37233,1.29625,4.57736,0.00633,0.00118009,0.00118009,0.0616245
3,47.4908,1.18351,3.64409,0.00443,0.79357,0.70905,0.77414,0.34953,1.35242,12.8651,0.00571,0.00174732,0.00174732,0.0421918
4,58.7336,1.17458,3.61154,0.00446,0.75995,0.70629,0.75416,0.38928,1.2489,3.70126,0.00543,0.00226961,0.00226961,0.0227141
5,70.0344,1.22291,3.79262,0.00474,0.81381,0.73255,0.79954,0.2526,1.61984,4.81961,0.00722,0.00272999,0.00272999,0.00317443
6,81.3246,1.39224,3.8195,0.00563,0.79849,0.7558,0.79872,0.33378,1.43026,3.85864,0.00621,0.00260459,0.00260459,0.00260459
7,92.5161,1.16417,3.31953,0.0044,0.80714,0.76933,0.81857,0.41164,1.25657,4.34853,0.00604,0.00244351,0.00244351,0.00244351
8,103.867,1.15756,3.31088,0.0045,0.85019,0.76481,0.83714,0.42577,1.24914,3.21122,0.00546,0.00226289,0.00226289,0.00226289
9,115.344,1.06235,2.98768,0.00386,0.83059,0.74881,0.81895,0.42221,1.20742,3.59627,0.00537,0.00206717,0.00206717,0.00206717
10,126.581,1.01518,2.82888,0.00375,0.83843,0.76387,0.83325,0.47795,1.06367,2.93006,0.00451,0.00186119,0.00186119,0.00186119
11,137.991,0.97389,2.64523,0.00342,0.87307,0.79267,0.85722,0.47738,1.08237,2.86811,0.00477,0.00165,0.00165,0.00165
12,149.28,0.98516,2.6245,0.00353,0.86705,0.78645,0.86275,0.48717,1.111,2.81919,0.0046,0.00143881,0.00143881,0.00143881
13,160.717,0.95652,2.48751,0.00347,0.8767,0.78784,0.86768,0.50688,1.05854,2.72289,0.00474,0.00123283,0.00123283,0.00123283
14,172.284,0.93664,2.42288,0.00338,0.89075,0.78885,0.87205,0.54711,0.94533,2.59376,0.00396,0.00103711,0.00103711,0.00103711
15,183.695,0.87144,2.29595,0.00297,0.86263,0.75943,0.83869,0.43475,1.24107,2.84919,0.00481,0.00085649,0.00085649,0.00085649
16,194.985,0.91696,2.33381,0.00316,0.87577,0.81361,0.88254,0.52952,1.00756,2.66955,0.00396,0.000695406,0.000695406,0.000695406
17,206.265,0.85834,2.29077,0.00296,0.88598,0.81617,0.88495,0.52028,1.02297,2.60837,0.00447,0.000557827,0.000557827,0.000557827
18,217.658,0.83774,2.16751,0.00296,0.88489,0.81286,0.8868,0.56245,0.91637,2.51563,0.00374,0.000447141,0.000447141,0.000447141
19,229.095,0.82047,2.17548,0.00281,0.88713,0.81686,0.89236,0.57073,0.90194,2.48229,0.00368,0.000366074,0.000366074,0.000366074
20,240.471,0.79492,2.11243,0.00271,0.90471,0.80581,0.89567,0.57685,0.90189,2.3902,0.00361,0.000316621,0.000316621,0.000316621
