epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.321,0.70779,10.346,0.00449,0.32212,0.1743,0.16789,0.06842,0.76689,20.2053,0.00676,6e-05,6e-05,0.08806
2,14.1277,0.55853,4.84866,0.003,0.06284,0.06257,0.02054,0.00469,1.10264,11.2239,0.00991,0.000118781,0.000118781,0.0751188
3,15.9181,0.54205,4.13551,0.00281,0.5359,0.18547,0.23579,0.08032,0.7955,8.95306,0.00666,0.000171095,0.000171095,0.0621711
4,17.8177,0.51223,3.77174,0.0026,0.61217,0.44693,0.49082,0.20369,0.64959,6.16767,0.00472,0.000216941,0.000216941,0.0492169
5,19.7806,0.4909,3.62725,0.00241,0.65631,0.6465,0.65852,0.32343,0.53402,5.72543,0.00375,0.00025632,0.00025632,0.0362563
6,21.6352,0.4997,3.57824,0.00245,0.76689,0.6065,0.69166,0.34014,0.53965,4.05808,0.00345,0.000289231,0.000289231,0.0232892
7,23.5066,0.48904,3.50828,0.00233,0.80229,0.66145,0.73282,0.38169,0.50109,4.23209,0.00322,0.000315675,0.000315675,0.0103157
8,25.3431,0.47979,3.44054,0.00232,0.83612,0.71259,0.77168,0.40107,0.49371,3.77925,0.00317,0.000325875,0.000325875,0.000325875
9,27.3034,0.46777,3.36764,0.00225,0.85104,0.68301,0.76726,0.4191,0.47933,3.4499,0.0031,0.000301,0.000301,0.000301
10,29.122,0.46738,3.36361,0.00217,0.82993,0.69794,0.76878,0.41872,0.4776,3.37967,0.00308,0.000276125,0.000276125,0.000276125
11,30.8544,0.44958,3.15069,0.00214,0.83014,0.7162,0.78246,0.41717,0.48437,3.3285,0.00305,0.00025125,0.00025125,0.00025125
12,32.6502,0.45717,3.18103,0.00216,0.81941,0.70615,0.77504,0.42766,0.46346,3.48739,0.003,0.000226375,0.000226375,0.000226375
13,34.5803,0.4592,3.20291,0.00216,0.83513,0.69721,0.7732,0.42764,0.46762,3.42228,0.00304,0.0002015,0.0002015,0.0002015
14,36.3363,0.45557,3.2078,0.00212,0.81623,0.71173,0.77963,0.43476,0.46043,3.48501,0.00301,0.000176625,0.000176625,0.000176625
15,38.1608,0.44722,3.11329,0.00213,0.86076,0.70726,0.79782,0.44629,0.45838,3.33673,0.00291,0.00015175,0.00015175,0.00015175
16,39.9782,0.44408,3.05055,0.00203,0.83705,0.69385,0.7788,0.43038,0.46192,3.51336,0.00313,0.000126875,0.000126875,0.000126875
17,41.7255,0.45125,3.18421,0.00209,0.83204,0.71173,0.78325,0.43553,0.45929,3.50629,0.00305,0.000102,0.000102,0.000102
18,43.602,0.44698,3.08338,0.00208,0.83566,0.72291,0.79925,0.43907,0.45987,3.39088,0.00299,7.7125e-05,7.7125e-05,7.7125e-05
19,45.3444,0.44539,3.07037,0.00211,0.84929,0.72849,0.79959,0.43658,0.46547,3.3087,0.00297,5.225e-05,5.225e-05,5.225e-05
20,47.1621,0.43702,3.03472,0.00208,0.84825,0.72402,0.80325,0.44341,0.45816,3.31391,0.00292,2.7375e-05,2.7375e-05,2.7375e-05
