epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.019,2.7384,14.8561,0.00481,0.0033,0.0622,0.01806,0.00432,2.39428,14.5991,0.00549,0.00044,0.00044,0.00044
2,21.2138,2.48007,10.3926,0.0042,0.00304,0.05736,0.02538,0.01295,2.59383,13.323,0.00584,0.000894515,0.000894515,0.000894515
3,25.1361,2.50508,9.47095,0.00399,0.40298,0.63206,0.47693,0.23532,2.15918,10.3821,0.00481,0.00132705,0.00132705,0.00132705
4,28.9625,2.44747,8.45026,0.00385,0.58097,0.54872,0.57626,0.28006,2.2,8.68386,0.00491,0.00172181,0.00172181,0.00172181
5,32.8729,2.4111,7.43409,0.00373,0.67517,0.59295,0.66299,0.36259,2.21076,6.81452,0.00485,0.00181093,0.00181093,0.00181093
6,36.8752,2.46884,7.11638,0.00408,0.69437,0.63372,0.69863,0.37086,2.26478,6.24455,0.00474,0.00171004,0.00171004,0.00171004
7,40.999,2.36173,6.44714,0.00378,0.7141,0.65653,0.72645,0.39981,2.2328,5.06586,0.00498,0.00159191,0.00159191,0.00159191
8,45.0927,2.48025,6.15054,0.00399,0.7563,0.66206,0.7531,0.4102,2.26445,4.58049,0.00493,0.00145945,0.00145945,0.00145945
9,49.1834,2.30794,5.65188,0.00364,0.7448,0.68003,0.76606,0.43425,2.15735,4.09972,0.00463,0.00131593,0.00131593,0.00131593
10,53.1052,2.34553,5.38546,0.00348,0.74486,0.70615,0.77884,0.46091,2.04282,3.93936,0.0043,0.00116487,0.00116487,0.00116487
11,63.5519,2.1225,5.49957,0.00347,0.7239,0.65031,0.74579,0.44766,2.11671,4.23003,0.00432,0.00101,0.00101,0.00101
12,67.0654,2.06006,5.00631,0.0035,0.77127,0.6991,0.78323,0.42899,2.23018,3.92516,0.0047,0.00085513,0.00085513,0.00085513
13,70.5582,2.0254,4.76142,0.0033,0.76759,0.69159,0.78527,0.43947,2.22919,3.81852,0.00468,0.000704073,0.000704073,0.000704073
14,74.0576,1.98784,4.56334,0.00318,0.76117,0.72465,0.80355,0.45806,2.13607,3.72657,0.00439,0.000560549,0.000560549,0.000560549
15,77.6436,1.96818,4.35587,0.00314,0.76847,0.72941,0.8092,0.47343,2.0886,3.63857,0.00438,0.000428093,0.000428093,0.000428093
16,81.136,1.95526,4.2655,0.00314,0.76281,0.74153,0.81164,0.46263,2.13941,3.70236,0.00446,0.000309964,0.000309964,0.000309964
17,84.6459,1.9827,4.23536,0.00303,0.78789,0.74701,0.81622,0.47424,2.06637,3.56076,0.00418,0.000209073,0.000209073,0.000209073
18,88.2243,1.96535,4.17962,0.00302,0.78615,0.74292,0.81355,0.46322,2.13586,3.59832,0.00429,0.000127904,0.000127904,0.000127904
19,91.8534,1.91515,4.21831,0.00302,0.78815,0.72011,0.81097,0.46476,2.13156,3.63752,0.00427,6.8454e-05,6.8454e-05,6.8454e-05
20,95.4227,1.91068,4.14647,0.00297,0.77421,0.73932,0.81301,0.47104,2.10859,3.60136,0.00424,3.21885e-05,3.21885e-05,3.21885e-05
