epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.78,0.45075,1.28855,0.00066,0.80505,0.69497,0.7748,0.45699,0.3966,0.66324,0.00088,0.00024,0.00024,0.00024
2,22.8347,0.43336,0.71643,0.00057,0.79783,0.74077,0.79464,0.47239,0.39925,0.58241,0.00092,0.00047625,0.00047625,0.00047625
3,28.9762,0.40938,0.59234,0.00057,0.83385,0.77385,0.83202,0.51483,0.37851,0.41134,0.00084,0.0006878,0.0006878,0.0006878
4,35.1172,0.43067,0.54839,0.00058,0.83414,0.79106,0.83378,0.51837,0.38477,0.39958,0.00089,0.00087465,0.00087465,0.00087465
5,41.2447,0.41073,0.47076,0.00054,0.85097,0.76557,0.84595,0.53146,0.36771,0.39341,0.00079,0.0010368,0.0010368,0.0010368
6,47.3718,0.40557,0.45121,0.00055,0.86003,0.78267,0.84933,0.52344,0.38634,0.38206,0.00083,0.00117425,0.00117425,0.00117425
7,53.4335,0.40121,0.43396,0.00054,0.84942,0.78547,0.85125,0.52307,0.38123,0.36248,0.00084,0.001287,0.001287,0.001287
8,59.5095,0.38294,0.44962,0.00051,0.87465,0.76089,0.84587,0.55915,0.34869,0.34637,0.00075,0.001335,0.001335,0.001335
9,65.6689,0.40083,0.44255,0.00054,0.86413,0.75328,0.84668,0.5475,0.36001,0.36598,0.00079,0.00124,0.00124,0.00124
10,71.6689,0.37787,0.39548,0.00049,0.86537,0.75409,0.84042,0.53784,0.36554,0.40087,0.00081,0.001145,0.001145,0.001145
11,77.6942,0.38753,0.38573,0.00051,0.84057,0.78436,0.85056,0.53615,0.37637,0.3767,0.00086,0.00105,0.00105,0.00105
12,83.7371,0.37175,0.37752,0.00049,0.85659,0.79418,0.85305,0.56721,0.3419,0.35526,0.00074,0.000955,0.000955,0.000955
13,89.7595,0.38593,0.40778,0.00052,0.83022,0.79888,0.85621,0.55022,0.35403,0.3616,0.00075,0.00086,0.00086,0.00086
14,95.885,0.38518,0.40575,0.0005,0.84136,0.79441,0.85713,0.55116,0.36066,0.35267,0.00083,0.000765,0.000765,0.000765
15,101.856,0.37201,0.36653,0.00047,0.84787,0.8033,0.86457,0.56614,0.34491,0.34292,0.00074,0.00067,0.00067,0.00067
16,113.909,0.3497,0.33563,0.00052,0.86334,0.77542,0.86221,0.57071,0.34423,0.34483,0.00076,0.000575,0.000575,0.000575
17,119.636,0.33785,0.34261,0.00051,0.87557,0.77051,0.86386,0.57416,0.33795,0.34518,0.00071,0.00048,0.00048,0.00048
18,125.335,0.3375,0.33087,0.00047,0.8635,0.77989,0.8597,0.5677,0.3417,0.34844,0.00072,0.000385,0.000385,0.000385
19,130.983,0.33677,0.33001,0.00048,0.86244,0.78659,0.85862,0.568,0.343,0.34652,0.00072,0.00029,0.00029,0.00029
20,136.637,0.33529,0.32381,0.00047,0.85911,0.79032,0.86293,0.56965,0.3389,0.35065,0.00071,0.000195,0.000195,0.000195
