epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.3286,0.61443,2.23648,0.00657,0.00046,0.00782,1e-05,0,0.57462,1.92982,0.00653,6e-05,6e-05,0.08806
2,18.9096,0.55286,2.06986,0.0057,0.00052,0.00894,0,0,0.54349,1.78973,0.0062,0.000118781,0.000118781,0.0751188
3,20.4884,0.54062,1.99669,0.00533,0.00052,0.00894,0,0,0.54489,1.7515,0.00619,0.000171095,0.000171095,0.0621711
4,22.0643,0.52313,1.88957,0.00514,0.00039,0.0067,0,0,0.56477,1.71251,0.00644,0.000216941,0.000216941,0.0492169
5,23.6158,0.51951,1.75508,0.00511,0.00118,0.02011,6e-05,2e-05,0.56986,1.64504,0.00651,0.00025632,0.00025632,0.0362563
6,25.2642,0.53093,1.56709,0.00516,0.03007,0.51397,0.23265,0.10568,0.57762,1.44913,0.00658,0.000289231,0.000289231,0.0232892
7,26.7921,0.5288,1.35711,0.00516,0.274,0.37989,0.26319,0.10994,0.60792,1.25745,0.00687,0.000315675,0.000315675,0.0103157
8,28.3452,0.52555,1.2502,0.00512,0.37538,0.32961,0.29341,0.12354,0.59769,1.01081,0.00684,0.000325875,0.000325875,0.000325875
9,29.8763,0.51356,1.22806,0.00499,0.35981,0.36983,0.31253,0.13303,0.59075,0.97917,0.00672,0.000301,0.000301,0.000301
10,31.4099,0.50986,1.18224,0.00482,0.36829,0.39888,0.32799,0.13633,0.59089,0.96759,0.00672,0.000276125,0.000276125,0.000276125
11,32.9371,0.50352,1.14206,0.00473,0.3868,0.40447,0.34114,0.14385,0.58149,0.94741,0.0066,0.00025125,0.00025125,0.00025125
12,34.6063,0.5037,1.12579,0.00472,0.38789,0.43575,0.34641,0.14282,0.58464,0.94486,0.00664,0.000226375,0.000226375,0.000226375
13,36.1281,0.50389,1.11231,0.00472,0.37341,0.46145,0.34804,0.1452,0.58384,0.94958,0.00657,0.0002015,0.0002015,0.0002015
14,37.6612,0.48813,1.09767,0.00456,0.37559,0.46104,0.35474,0.14967,0.57748,0.93771,0.00653,0.000176625,0.000176625,0.000176625
15,39.1968,0.48443,1.07921,0.00447,0.39333,0.44916,0.35943,0.15429,0.567,0.91346,0.00637,0.00015175,0.00015175,0.00015175
16,40.7395,0.49062,1.06996,0.0045,0.39615,0.46592,0.36642,0.1575,0.56605,0.90066,0.00633,0.000126875,0.000126875,0.000126875
17,42.2556,0.4823,1.05676,0.00447,0.40811,0.47039,0.37071,0.1576,0.56887,0.88962,0.00632,0.000102,0.000102,0.000102
18,43.8825,0.47691,1.0475,0.00445,0.41414,0.46704,0.37235,0.15941,0.56777,0.88428,0.0063,7.7125e-05,7.7125e-05,7.7125e-05
19,45.414,0.48279,1.04377,0.00444,0.4193,0.46816,0.37506,0.16117,0.5683,0.87514,0.00631,5.225e-05,5.225e-05,5.225e-05
20,46.9462,0.48563,1.05032,0.00453,0.4249,0.46816,0.37776,0.1627,0.56847,0.86618,0.00629,2.7375e-05,2.7375e-05,2.7375e-05
