epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.61204,0.48603,4.22785,0.0025,0.79583,0.64455,0.72847,0.39993,0.4499,2.31311,0.00301,0.000384615,0.000384615,0.000384615
2,7.11356,0.45089,2.55883,0.0022,0.8053,0.69319,0.77279,0.41805,0.46324,1.97905,0.00303,0.000745581,0.000745581,0.000745581
3,10.6357,0.4439,2.14733,0.00225,0.81359,0.71061,0.79091,0.41542,0.45967,1.91108,0.00302,0.00106675,0.00106675,0.00106675
4,14.0807,0.44536,2.02033,0.0022,0.85907,0.7095,0.80804,0.41591,0.47625,1.70666,0.00301,0.00134811,0.00134811,0.00134811
5,17.6231,0.43922,2.0261,0.00216,0.84448,0.69772,0.79432,0.45403,0.43542,2.48236,0.0028,0.00158968,0.00158968,0.00158968
6,21.1315,0.45358,2.05248,0.00219,0.85201,0.72849,0.82103,0.43252,0.46548,1.71191,0.00309,0.0015025,0.0015025,0.0015025
7,24.563,0.4275,1.78161,0.00215,0.86552,0.72291,0.82287,0.46278,0.43192,1.60411,0.00281,0.001403,0.001403,0.001403
8,28.0715,0.4377,1.80443,0.00214,0.78733,0.6949,0.77068,0.40028,0.47532,2.28853,0.00347,0.0013035,0.0013035,0.0013035
9,31.6001,0.46693,2.02071,0.00249,0.86518,0.74637,0.82258,0.4104,0.48426,1.74705,0.00349,0.001204,0.001204,0.001204
10,35.0225,0.43202,1.80569,0.00213,0.86112,0.74078,0.83185,0.4714,0.42559,1.60625,0.00276,0.0011045,0.0011045,0.0011045
11,38.5178,0.42674,1.81447,0.00212,0.84643,0.72737,0.8203,0.46907,0.42037,1.67098,0.00283,0.001005,0.001005,0.001005
12,41.9737,0.42172,1.77566,0.00203,0.83537,0.76537,0.83524,0.46681,0.44646,1.53805,0.00284,0.0009055,0.0009055,0.0009055
13,45.477,0.42696,1.63355,0.00208,0.84945,0.7691,0.84501,0.47909,0.43339,1.4896,0.00289,0.000806,0.000806,0.000806
14,48.9569,0.42225,1.59251,0.00209,0.85303,0.75875,0.84409,0.47997,0.43399,1.45718,0.00269,0.0007065,0.0007065,0.0007065
15,52.4431,0.42198,1.60788,0.00199,0.8657,0.76344,0.84569,0.46862,0.44122,1.5549,0.003,0.000607,0.000607,0.000607
16,60.5055,0.39558,1.48845,0.00184,0.84815,0.76313,0.84667,0.47379,0.43311,1.51908,0.0027,0.0005075,0.0005075,0.0005075
17,63.9172,0.38779,1.47369,0.00184,0.85346,0.76089,0.84415,0.46878,0.43911,1.53269,0.00263,0.000408,0.000408,0.000408
18,67.4359,0.37924,1.43071,0.00173,0.85372,0.76983,0.85054,0.5072,0.40275,1.48108,0.00247,0.0003085,0.0003085,0.0003085
19,70.8955,0.38455,1.44113,0.00172,0.83825,0.77015,0.84808,0.52302,0.38693,1.45692,0.00239,0.000209,0.000209,0.000209
20,74.3834,0.38106,1.41904,0.00171,0.84299,0.76313,0.84868,0.5154,0.39437,1.46707,0.00246,0.0001095,0.0001095,0.0001095
