epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,48.454,0.52695,3.85326,0.00297,0.86907,0.32632,0.43912,0.16718,0.64577,3.43074,0.00421,0.00075,0.00075,0.07575
2,59.1323,0.52812,1.44815,0.00318,0.79781,0.60841,0.69501,0.28448,0.5966,1.32759,0.00419,0.00152105,0.00152105,0.0505211
3,70.2862,0.53551,1.47973,0.00326,0.76986,0.60335,0.66242,0.28117,0.56263,1.79666,0.00391,0.0022563,0.0022563,0.0252563
4,81.2218,0.53051,1.32653,0.00303,0.58255,0.49944,0.447,0.10329,0.76046,2.18607,0.00588,0.00284468,0.00284468,0.00284468
5,92.2489,0.59161,1.50416,0.00368,0.66326,0.58212,0.62222,0.21582,0.65111,2.52629,0.00485,0.00272785,0.00272785,0.00272785
6,102.993,0.52096,1.25812,0.00315,0.71991,0.63799,0.66878,0.25684,0.6096,1.37099,0.00475,0.00258263,0.00258263,0.00258263
7,113.583,0.51691,1.0801,0.00292,0.7869,0.68715,0.7496,0.33263,0.54715,1.15383,0.0039,0.00241259,0.00241259,0.00241259
8,124.636,0.50897,1.09195,0.00309,0.7548,0.68715,0.73429,0.25262,0.63774,1.22461,0.00482,0.00222194,0.00222194,0.00222194
9,135.447,0.50599,1.16011,0.00293,0.78025,0.66369,0.74924,0.33196,0.56192,1.15475,0.00405,0.00201535,0.00201535,0.00201535
10,146.339,0.48216,1.08878,0.00269,0.83252,0.62762,0.7653,0.33831,0.55467,1.44857,0.00367,0.00179792,0.00179792,0.00179792
11,157.247,0.46955,1.0382,0.0026,0.74735,0.6838,0.75467,0.33348,0.5549,1.44731,0.00394,0.001575,0.001575,0.001575
12,168.215,0.46688,1.08169,0.00265,0.7881,0.70615,0.77793,0.28066,0.62011,1.11038,0.00425,0.00135208,0.00135208,0.00135208
13,178.883,0.45267,0.98643,0.00246,0.79634,0.72179,0.80171,0.3734,0.52183,1.3126,0.00346,0.00113465,0.00113465,0.00113465
14,189.733,0.47515,1.01973,0.00261,0.79237,0.71208,0.78788,0.3794,0.51952,1.17122,0.00352,0.000928064,0.000928064,0.000928064
15,200.487,0.45952,0.9156,0.00251,0.82628,0.73339,0.80685,0.37236,0.53462,0.95497,0.00358,0.000737406,0.000737406,0.000737406
16,211.069,0.4735,0.97157,0.00265,0.84119,0.72795,0.80183,0.32522,0.58651,1.00752,0.00395,0.000567373,0.000567373,0.000567373
