epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.66608,1.91927,4.36433,0.00378,0.75925,0.64686,0.73595,0.46852,1.50099,2.11781,0.00411,0.00191304,0.00191304,0.0827826
2,11.2724,1.85413,2.59956,0.00336,0.82746,0.66966,0.78119,0.48593,1.53433,1.7953,0.00414,0.00371837,0.00371837,0.0645879
3,16.7516,1.83133,2.34508,0.00328,0.84801,0.72218,0.82923,0.53031,1.42918,1.62863,0.00422,0.0053247,0.0053247,0.0461943
4,22.2065,1.82367,2.2701,0.00326,0.84224,0.74775,0.84099,0.53285,1.40591,1.68417,0.0041,0.00673202,0.00673202,0.0276016
5,27.9111,1.82033,2.17847,0.00351,0.82947,0.74288,0.83829,0.53779,1.39327,1.66742,0.00383,0.00794035,0.00794035,0.00880991
6,33.3384,1.73563,2.64421,0.00302,0.85634,0.75386,0.8471,0.54382,1.42518,1.55487,0.00417,0.0075125,0.0075125,0.0075125
7,39.0349,1.75082,2.21761,0.00313,0.8579,0.77605,0.86426,0.55912,1.38564,1.64682,0.00379,0.007015,0.007015,0.007015
8,44.7063,1.73655,2.0042,0.00311,0.87241,0.77025,0.86419,0.52024,1.51867,1.49927,0.00434,0.0065175,0.0065175,0.0065175
9,50.1036,1.7119,2.04694,0.00314,0.84695,0.78715,0.86501,0.54756,1.42102,1.4933,0.00399,0.00602,0.00602,0.00602
10,55.7336,1.67367,1.99573,0.00295,0.86339,0.79055,0.87364,0.5806,1.31426,1.36759,0.00363,0.0055225,0.0055225,0.0055225
11,61.1723,1.69797,1.92068,0.00287,0.86672,0.79544,0.8744,0.53996,1.46219,1.45594,0.00428,0.005025,0.005025,0.005025
12,66.6077,1.70278,1.85528,0.00283,0.86969,0.79682,0.87626,0.56793,1.35823,1.42986,0.0036,0.0045275,0.0045275,0.0045275
13,72.0228,1.61479,1.81859,0.00279,0.8811,0.79475,0.88169,0.58263,1.33051,1.37335,0.00398,0.00403,0.00403,0.00403
14,77.7421,1.64017,1.80401,0.00274,0.8771,0.80442,0.88348,0.59946,1.25591,1.33296,0.00344,0.0035325,0.0035325,0.0035325
15,121.949,1.59473,1.68175,0.00262,0.88778,0.79544,0.88562,0.59408,1.27338,1.28058,0.00343,0.003035,0.003035,0.003035
16,127.296,1.55954,1.64972,0.0026,0.89066,0.80581,0.88918,0.60909,1.24417,1.25717,0.00339,0.0025375,0.0025375,0.0025375
17,132.708,1.58194,1.6501,0.00258,0.88174,0.80511,0.88983,0.60792,1.24364,1.25546,0.00334,0.00204,0.00204,0.00204
18,138.321,1.62229,1.70059,0.00261,0.88019,0.80581,0.89187,0.59866,1.3006,1.24154,0.00359,0.0015425,0.0015425,0.0015425
19,143.744,1.60635,1.68265,0.00265,0.88357,0.81548,0.89253,0.611,1.2472,1.23076,0.00338,0.001045,0.001045,0.001045
20,149.723,1.55176,1.63543,0.0026,0.88104,0.81378,0.89348,0.60922,1.25173,1.22796,0.00336,0.0005475,0.0005475,0.0005475
