epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1037.31,1.54157,4.06445,0.00335,0.75327,0.67307,0.74339,0.41677,1.69497,2.04249,0.00508,0.00044,0.00044,0.00044
2,1043.15,1.4476,2.05109,0.0031,0.87151,0.74983,0.83987,0.53385,1.39683,1.96663,0.00396,0.00085725,0.00085725,0.00085725
3,1048.71,1.43896,1.75832,0.00309,0.8025,0.7273,0.81078,0.47127,1.61255,1.74782,0.00469,0.0012308,0.0012308,0.0012308
4,1054.28,1.56183,1.80313,0.00328,0.85387,0.73117,0.8239,0.49402,1.56364,1.58664,0.00468,0.00156065,0.00156065,0.00156065
5,1059.71,1.50162,1.84089,0.00325,0.83593,0.7367,0.82292,0.46288,1.68655,1.76763,0.00516,0.00162,0.00162,0.00162
6,1065.3,1.40272,1.72281,0.00292,0.87265,0.78922,0.87448,0.56387,1.36705,1.38583,0.00385,0.001525,0.001525,0.001525
7,1070.72,1.37024,1.44315,0.00278,0.86953,0.79218,0.87625,0.55519,1.40759,1.37416,0.00377,0.00143,0.00143,0.00143
8,1076.18,1.36406,1.38977,0.00285,0.88268,0.80076,0.87958,0.57491,1.34311,1.57377,0.00377,0.001335,0.001335,0.001335
9,1081.74,1.3378,1.34597,0.00272,0.8836,0.78576,0.87421,0.57383,1.33918,1.43606,0.00367,0.00124,0.00124,0.00124
10,1087.27,1.30286,1.35596,0.00263,0.88541,0.833,0.89208,0.58898,1.30941,1.36129,0.00366,0.001145,0.001145,0.001145
11,1092.76,1.31305,1.47914,0.00266,0.87211,0.79337,0.87243,0.58729,1.2964,1.34704,0.00355,0.00105,0.00105,0.00105
12,1098.25,1.29745,1.38242,0.00262,0.88715,0.80166,0.88795,0.60029,1.24839,1.36798,0.00334,0.000955,0.000955,0.000955
13,1103.73,1.26531,1.27452,0.00251,0.88828,0.81824,0.89134,0.59289,1.31353,1.28707,0.0035,0.00086,0.00086,0.00086
14,1109.32,1.26723,1.24195,0.00251,0.89019,0.81233,0.89217,0.59465,1.28822,1.30263,0.00336,0.000765,0.000765,0.000765
15,1114.6,1.23909,1.23519,0.00246,0.88471,0.80788,0.89244,0.59447,1.30179,1.28654,0.00341,0.00067,0.00067,0.00067
16,1119.84,1.2062,1.18756,0.00234,0.88448,0.83069,0.89741,0.60806,1.24841,1.27391,0.0033,0.000575,0.000575,0.000575
17,1125.26,1.18229,1.17387,0.00228,0.88639,0.8217,0.89421,0.60895,1.25661,1.24202,0.00329,0.00048,0.00048,0.00048
18,1130.82,1.18184,1.18783,0.00234,0.89008,0.81702,0.89563,0.61453,1.23262,1.26201,0.00325,0.000385,0.000385,0.000385
19,1136.48,1.18037,1.15624,0.0023,0.89633,0.81863,0.89682,0.60573,1.26724,1.23163,0.00341,0.00029,0.00029,0.00029
20,1141.88,1.16454,1.1197,0.00228,0.91542,0.81532,0.90189,0.61867,1.22627,1.21006,0.00322,0.000195,0.000195,0.000195
