epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,39.3925,1.99615,5.25287,0.00187,0.83534,0.76793,0.82621,0.50985,1.93627,2.03238,0.00253,0.001,0.001,0.001
2,60.7579,2.08495,2.29493,0.00206,0.84628,0.74998,0.83611,0.51978,1.97614,1.66705,0.0027,0.0019929,0.0019929,0.0019929
3,82.3587,2.15871,2.0783,0.00211,0.87933,0.75109,0.8568,0.49011,2.1533,1.67225,0.00329,0.00197172,0.00197172,0.00197172
4,103.854,2.06757,2.00369,0.00206,0.84982,0.80841,0.86241,0.50922,2.00168,1.45971,0.00268,0.0019368,0.0019368,0.0019368
5,125.316,2.02399,1.89223,0.00192,0.85853,0.80711,0.87301,0.56906,1.80538,1.40302,0.00237,0.00188868,0.00188868,0.00188868
6,146.865,1.90687,1.67658,0.00179,0.88578,0.80772,0.88358,0.58315,1.74785,1.27025,0.00228,0.00182812,0.00182812,0.00182812
7,168.48,1.93776,1.5948,0.00176,0.89113,0.79439,0.88453,0.54414,1.93736,1.34543,0.00251,0.00175607,0.00175607,0.00175607
8,189.882,1.87915,1.57962,0.00178,0.87829,0.81339,0.88625,0.60465,1.67011,1.40457,0.00219,0.00167368,0.00167368,0.00167368
9,211.431,1.789,1.47088,0.00165,0.89977,0.79003,0.88105,0.5891,1.76695,1.25291,0.00248,0.00158224,0.00158224,0.00158224
10,232.861,1.78763,1.48614,0.0017,0.88043,0.8344,0.90084,0.6091,1.6705,1.25542,0.00208,0.0014832,0.0014832,0.0014832
11,254.376,1.73498,1.40174,0.00155,0.89053,0.82868,0.89806,0.61395,1.65951,1.22259,0.00212,0.00137812,0.00137812,0.00137812
12,275.873,1.71503,1.4453,0.00152,0.88856,0.81615,0.89432,0.62114,1.64425,1.2415,0.00217,0.00126864,0.00126864,0.00126864
13,297.274,1.68069,1.42037,0.0015,0.87816,0.82761,0.89761,0.63196,1.56586,1.21196,0.00197,0.00115651,0.00115651,0.00115651
14,318.804,1.65283,1.36649,0.00146,0.89449,0.81857,0.89581,0.62075,1.61917,1.24963,0.00197,0.00104349,0.00104349,0.00104349
15,340.099,1.57307,1.26407,0.00137,0.89446,0.82459,0.89598,0.62177,1.62925,1.19714,0.00204,0.000931357,0.000931357,0.000931357
16,361.488,1.67344,1.32988,0.00143,0.89355,0.81966,0.89931,0.62571,1.60897,1.20882,0.00193,0.000821885,0.000821885,0.000821885
17,382.955,1.59126,1.2722,0.00136,0.89408,0.83448,0.89969,0.63537,1.57148,1.19867,0.00193,0.000716799,0.000716799,0.000716799
18,404.515,1.55073,1.23423,0.00133,0.89544,0.83625,0.9012,0.63965,1.55748,1.17755,0.0019,0.000617756,0.000617756,0.000617756
19,426.029,1.551,1.23038,0.00133,0.8791,0.84147,0.90038,0.63618,1.55609,1.20654,0.00192,0.000526318,0.000526318,0.000526318
20,447.434,1.52599,1.20674,0.00131,0.88928,0.83605,0.90065,0.6324,1.58552,1.16106,0.00192,0.000443928,0.000443928,0.000443928
21,477.552,1.36391,0.98261,0.00115,0.89712,0.83045,0.90375,0.64017,1.54671,1.1797,0.00191,0.000371885,0.000371885,0.000371885
22,498.777,1.3416,0.9795,0.00116,0.88813,0.83747,0.9022,0.64343,1.53912,1.13747,0.0019,0.000311324,0.000311324,0.000311324
23,519.914,1.35258,0.95778,0.00113,0.88401,0.84532,0.90435,0.64477,1.53468,1.12969,0.00191,0.000263201,0.000263201,0.000263201
24,541.13,1.32461,0.96438,0.00111,0.89271,0.84268,0.90638,0.64521,1.52585,1.13572,0.00189,0.000228275,0.000228275,0.000228275
25,562.359,1.31343,0.95833,0.0011,0.89397,0.84207,0.90779,0.64551,1.53951,1.16432,0.00189,0.000207097,0.000207097,0.000207097
