epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.7054,0.52987,2.21897,0.0007,0.00136,0.02557,4e-05,1e-05,0.36164,1.84483,0.00076,1.95556e-05,1.95556e-05,0.080464
2,21.7238,0.502,2.02345,0.00067,0.00183,0.03455,0.00023,0.00013,0.35575,1.82088,0.00076,3.76767e-05,3.76767e-05,0.0604821
3,28.5776,0.47977,1.95591,0.00063,0.02495,0.47063,0.07515,0.0423,0.36507,1.69507,0.00078,5.38978e-05,5.38978e-05,0.0404983
4,35.4316,0.50461,1.90399,0.00064,0.03502,0.66068,0.1801,0.10118,0.36933,1.58203,0.0008,6.82189e-05,6.82189e-05,0.0205127
5,42.477,0.49502,1.82571,0.00062,0.03846,0.72564,0.2498,0.14133,0.36786,1.49716,0.0008,8.064e-05,8.064e-05,0.000525084
6,49.4512,0.48216,1.78365,0.00062,0.04158,0.78438,0.29411,0.16347,0.3745,1.38144,0.00082,7.625e-05,7.625e-05,7.625e-05
7,56.3238,0.49599,1.69877,0.00063,0.13417,0.69523,0.30952,0.17453,0.37967,1.26853,0.00084,7.15e-05,7.15e-05,7.15e-05
8,63.2814,0.50657,1.57955,0.00064,0.47879,0.25777,0.31917,0.18536,0.38419,1.12541,0.00085,6.675e-05,6.675e-05,6.675e-05
9,70.184,0.50236,1.45844,0.00065,0.3865,0.37042,0.32936,0.19548,0.3853,1.00511,0.00085,6.2e-05,6.2e-05,6.2e-05
10,77.0687,0.51295,1.39114,0.00065,0.36867,0.39945,0.33149,0.19841,0.38555,0.97608,0.00085,5.725e-05,5.725e-05,5.725e-05
11,84.1226,0.51169,1.29403,0.00064,0.39556,0.37249,0.3364,0.20082,0.38805,0.9926,0.00085,5.25e-05,5.25e-05,5.25e-05
12,91.0245,0.49428,1.28695,0.00063,0.38333,0.39945,0.34071,0.20281,0.39075,0.98755,0.00085,4.775e-05,4.775e-05,4.775e-05
13,97.9351,0.51606,1.28112,0.00063,0.36257,0.43331,0.34695,0.20371,0.39299,0.96476,0.00085,4.3e-05,4.3e-05,4.3e-05
14,105.03,0.52198,1.22727,0.00062,0.37185,0.42294,0.35249,0.20587,0.39166,0.94379,0.00085,3.825e-05,3.825e-05,3.825e-05
15,111.905,0.49475,1.23779,0.00062,0.37719,0.43677,0.35489,0.2087,0.38841,0.94034,0.00083,3.35e-05,3.35e-05,3.35e-05
16,118.888,0.49191,1.24337,0.00062,0.38411,0.4416,0.35942,0.21067,0.38859,0.93559,0.00083,2.875e-05,2.875e-05,2.875e-05
17,125.873,0.48433,1.25235,0.00063,0.38182,0.45681,0.36244,0.21153,0.39146,0.9322,0.00083,2.4e-05,2.4e-05,2.4e-05
18,132.855,0.4906,1.21438,0.00062,0.3855,0.44229,0.36528,0.21258,0.39376,0.92951,0.00084,1.925e-05,1.925e-05,1.925e-05
19,139.943,0.50483,1.22633,0.00062,0.38229,0.45404,0.36562,0.21358,0.3924,0.92857,0.00083,1.45e-05,1.45e-05,1.45e-05
20,147.335,0.48793,1.20535,0.00062,0.38147,0.46372,0.36736,0.21618,0.38993,0.92786,0.00083,9.75e-06,9.75e-06,9.75e-06
