epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.66315,2.53585,2.59521,0.00123,0.64221,0.50056,0.53935,0.25234,2.13139,1.65854,0.00126,0.0012,0.0012,0.0892
2,11.1334,2.34047,1.76483,0.00093,0.67777,0.52849,0.61853,0.27037,2.19389,1.37986,0.0013,0.00238125,0.00238125,0.0773813
3,13.6123,2.1463,1.50684,0.00091,0.77136,0.60312,0.70065,0.3023,2.16144,1.17069,0.00124,0.003439,0.003439,0.065439
4,16.1079,2.21036,1.39007,0.00083,0.78514,0.60018,0.71348,0.33141,2.0319,1.18432,0.00119,0.00437325,0.00437325,0.0533733
5,18.5868,2.13202,1.30192,0.00081,0.79805,0.64804,0.74668,0.34789,2.03453,1.176,0.00113,0.005184,0.005184,0.041184
6,21.1557,2.18241,1.28275,0.00087,0.78349,0.5984,0.69747,0.35842,1.90244,1.28149,0.00123,0.00587125,0.00587125,0.0288713
7,23.6183,2.11826,1.37333,0.00082,0.85726,0.61006,0.73934,0.35134,1.96461,1.21507,0.00113,0.006435,0.006435,0.016435
8,26.0499,2.17791,1.37069,0.00083,0.80956,0.65475,0.73405,0.24837,2.50111,1.07102,0.00148,0.006675,0.006675,0.006675
9,28.4875,2.19533,1.26822,0.00087,0.8176,0.63464,0.74259,0.38598,1.85155,1.03118,0.00105,0.0062,0.0062,0.0062
10,30.9441,2.01818,1.29814,0.00074,0.80539,0.67151,0.7734,0.434,1.69546,1.07403,0.00097,0.005725,0.005725,0.005725
11,37.5475,1.82342,1.23977,0.00087,0.85563,0.65556,0.76705,0.37103,1.98443,1.07347,0.00111,0.00525,0.00525,0.00525
12,39.927,1.75735,1.07161,0.00083,0.83263,0.67486,0.77375,0.34327,2.09401,1.01698,0.00137,0.004775,0.004775,0.004775
13,42.1937,1.80477,1.01227,0.00088,0.82956,0.69162,0.78626,0.41093,1.82753,1.06165,0.00097,0.0043,0.0043,0.0043
14,44.4611,1.69158,0.9769,0.00083,0.84963,0.67709,0.78168,0.37545,1.93125,0.96197,0.00109,0.003825,0.003825,0.003825
15,46.7331,1.80008,0.96503,0.00082,0.83587,0.70168,0.79121,0.44211,1.68063,0.88439,0.00093,0.00335,0.00335,0.00335
16,49.0394,1.72918,0.9301,0.00079,0.83957,0.69497,0.78887,0.43368,1.72968,0.89808,0.00101,0.002875,0.002875,0.002875
17,51.4157,1.66605,0.88551,0.00079,0.85316,0.69463,0.79594,0.43401,1.72586,0.89704,0.00097,0.0024,0.0024,0.0024
18,53.6874,1.6456,0.86762,0.00076,0.88346,0.69162,0.79566,0.41485,1.78911,0.91603,0.001,0.001925,0.001925,0.001925
19,55.9598,1.66191,0.87725,0.00078,0.87982,0.69385,0.79842,0.40799,1.8493,0.91968,0.00098,0.00145,0.00145,0.00145
20,58.2474,1.59639,0.84031,0.00073,0.88635,0.68939,0.79682,0.45675,1.6578,0.85138,0.00092,0.000975,0.000975,0.000975
