epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.0828,2.57501,1.57737,0.00074,0.5542,0.34695,0.39196,0.21644,1.9261,1.05506,0.00084,0.000192308,0.000192308,0.0809615
2,22.0399,2.33058,1.18828,0.00067,0.68141,0.59253,0.65079,0.37017,2.03705,0.77787,0.00084,0.000390838,0.000390838,0.0611601
3,32.9297,2.17455,0.90528,0.00063,0.79628,0.66676,0.75498,0.44349,2.06739,0.59696,0.00084,0.000583469,0.000583469,0.0413527
4,43.8214,2.18748,0.78814,0.00064,0.81235,0.69439,0.78608,0.46851,2.04772,0.50772,0.00083,0.000765879,0.000765879,0.0215351
5,54.7534,2.20904,0.67683,0.00059,0.82046,0.70793,0.80533,0.488,2.04516,0.45658,0.00083,0.000934005,0.000934005,0.00170324
6,65.656,2.15943,0.6156,0.00059,0.82706,0.74083,0.82189,0.5025,2.02202,0.429,0.00086,0.000909283,0.000909283,0.000909283
7,76.7013,2.15318,0.58538,0.00058,0.83351,0.74563,0.83171,0.50826,2.00393,0.41354,0.00082,0.00087126,0.00087126,0.00087126
8,88.4413,2.11064,0.52824,0.00061,0.85766,0.74684,0.84276,0.51044,2.02978,0.39619,0.00084,0.000827776,0.000827776,0.000827776
9,100.162,2.1323,0.52162,0.00058,0.87172,0.75367,0.84877,0.5153,2.02015,0.39073,0.00082,0.000779518,0.000779518,0.000779518
10,112.068,2.0757,0.49742,0.00056,0.87345,0.7572,0.85272,0.52286,1.99167,0.38039,0.00082,0.000727245,0.000727245,0.000727245
11,127.2,2.19502,0.50281,0.00055,0.87649,0.75286,0.85675,0.5273,1.97247,0.38045,0.00082,0.000671783,0.000671783,0.000671783
12,138.114,2.12022,0.49121,0.00056,0.87043,0.76793,0.85615,0.52955,1.97058,0.37844,0.00079,0.000614006,0.000614006,0.000614006
13,148.997,2.03332,0.45965,0.00054,0.8652,0.76733,0.85911,0.52419,2.00371,0.37728,0.0008,0.000554825,0.000554825,0.000554825
14,160.223,2.12724,0.48424,0.00057,0.84975,0.78541,0.86268,0.54231,1.92219,0.36595,0.00077,0.000495175,0.000495175,0.000495175
15,173.829,2.08356,0.47861,0.00055,0.86241,0.77831,0.86188,0.51982,2.03697,0.37934,0.00082,0.000435994,0.000435994,0.000435994
16,199.411,1.9405,0.43698,0.00062,0.89443,0.75949,0.86326,0.52887,1.98681,0.37033,0.00081,0.000378217,0.000378217,0.000378217
17,221.356,1.93564,0.4307,0.0006,0.86924,0.77215,0.86306,0.5392,1.92843,0.3715,0.00078,0.000322755,0.000322755,0.000322755
18,232.385,1.93794,0.44869,0.00061,0.86584,0.76854,0.85903,0.53334,1.95865,0.373,0.00079,0.000270482,0.000270482,0.000270482
19,245.156,1.90052,0.42883,0.00057,0.86238,0.77053,0.86207,0.53464,1.95729,0.37613,0.00079,0.000222224,0.000222224,0.000222224
20,256.484,1.90309,0.42982,0.0006,0.857,0.78421,0.86317,0.52925,1.98362,0.37904,0.0008,0.00017874,0.00017874,0.00017874
21,271.455,1.89266,0.41575,0.0006,0.85808,0.78059,0.86516,0.51994,2.03811,0.37888,0.00085,0.000140717,0.000140717,0.000140717
22,285.362,1.90982,0.46939,0.00058,0.86267,0.77517,0.86581,0.5406,1.94142,0.36858,0.00079,0.000108754,0.000108754,0.000108754
23,297.277,2.11584,0.48468,0.00061,0.85595,0.78903,0.86785,0.54355,1.92069,0.36561,0.0008,8.33562e-05,8.33562e-05,8.33562e-05
24,314.958,1.93607,0.42566,0.00057,0.85411,0.78963,0.86497,0.53765,1.95513,0.3733,0.00078,6.4923e-05,6.4923e-05,6.4923e-05
25,337.163,1.8572,0.41212,0.00058,0.86227,0.78496,0.86618,0.53514,1.96664,0.36955,0.00079,5.37455e-05,5.37455e-05,5.37455e-05
