epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.7622,0.57331,4.50721,0.0011,0.00078,0.01341,2e-05,0,0.66062,3.45498,0.00166,3e-05,3e-05,0.09403
2,12.4132,0.60693,3.27479,0.00109,7e-05,0.00112,0,0,0.62501,3.40318,0.00156,6.46039e-05,6.46039e-05,0.0870646
3,13.9502,0.55937,2.17599,0.00096,1,0.00112,0.005,0.0025,0.62926,3.67827,0.00153,9.75773e-05,9.75773e-05,0.0800976
4,15.4805,0.52943,1.80044,0.00087,0,0,0,0,0.71254,4.09292,0.00169,0.000127717,0.000127717,0.0731277
5,17.0164,0.51241,1.61724,0.00085,0,0,0,0,0.69455,4.26682,0.00156,0.000153929,0.000153929,0.0661539
6,18.6562,0.46992,1.51386,0.00075,0,0,0,0,0.766,4.24682,0.00179,0.000175279,0.000175279,0.0591753
7,20.1833,0.47596,1.46997,0.00077,0,0,0,0,0.78159,4.20387,0.0019,0.000191029,0.000191029,0.052191
8,21.6621,0.48436,1.41199,0.00078,0.73333,0.01229,0.01333,0.00451,0.68596,4.08341,0.00153,0.000200674,0.000200674,0.0452007
9,23.1581,0.46565,1.365,0.00073,0.58917,0.2067,0.14342,0.05372,0.63827,3.82444,0.00143,0.000203969,0.000203969,0.038204
10,24.7992,0.46436,1.35951,0.00073,0.27828,0.61564,0.33646,0.12831,0.5992,3.37562,0.00135,0.00020094,0.00020094,0.0312009
11,26.3011,0.45522,1.35963,0.00072,0.21235,0.76872,0.42124,0.17855,0.54373,3.08995,0.00114,0.0001919,0.0001919,0.0241919
12,27.8413,0.46259,1.3073,0.00073,0.16803,0.80112,0.43533,0.17433,0.56853,2.81241,0.00125,0.000177439,0.000177439,0.0171774
13,29.3373,0.45708,1.30392,0.0007,0.14405,0.83017,0.45761,0.20175,0.52953,2.57846,0.00112,0.000158416,0.000158416,0.0101584
14,30.9843,0.45427,1.2894,0.0007,0.1053,0.84581,0.47836,0.21878,0.51051,2.25348,0.00111,0.000135933,0.000135933,0.00313593
15,32.4913,0.44723,1.27775,0.00069,0.46036,0.6257,0.49667,0.23062,0.50755,2.02979,0.0011,0.000107023,0.000107023,0.000107023
16,38.8029,0.43543,1.25991,0.00068,0.64386,0.38883,0.51272,0.25099,0.49608,1.81296,0.00106,7.74911e-05,7.74911e-05,7.74911e-05
17,40.3152,0.44286,1.25796,0.00068,0.59699,0.48494,0.5192,0.26076,0.48971,1.67841,0.00104,5.22683e-05,5.22683e-05,5.22683e-05
18,41.9016,0.43757,1.23338,0.00068,0.56698,0.53398,0.5329,0.27203,0.47944,1.54506,0.00102,3.19759e-05,3.19759e-05,3.19759e-05
19,43.539,0.44454,1.22011,0.00068,0.55303,0.55419,0.53532,0.27605,0.47587,1.46379,0.00102,1.71135e-05,1.71135e-05,1.71135e-05
20,45.035,0.43136,1.24495,0.00067,0.54802,0.57654,0.54307,0.28162,0.47326,1.38168,0.00101,8.04714e-06,8.04714e-06,8.04714e-06
