epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.2481,1.21465,1.45882,0.0036,0.74225,0.74499,0.77041,0.37373,1.12529,0.89467,0.00466,0.00088,0.00088,0.00088
2,36.6005,1.2172,0.75663,0.004,0.7204,0.52529,0.58422,0.29916,1.32024,0.7017,0.00698,0.00176915,0.00176915,0.00176915
3,54.9994,1.33588,0.71743,0.00435,0.78142,0.70214,0.7752,0.28903,1.46553,0.73159,0.0058,0.00195155,0.00195155,0.00195155
4,73.3943,1.26301,0.63119,0.00405,0.79683,0.6993,0.7895,0.34906,1.32332,0.53501,0.00554,0.0018921,0.0018921,0.0018921
5,91.7887,1.23905,0.56924,0.00382,0.84733,0.75466,0.83342,0.43343,1.17472,0.46736,0.00507,0.00181093,0.00181093,0.00181093
6,110.328,1.20145,0.49471,0.00376,0.818,0.70422,0.78013,0.4488,1.08058,0.54175,0.00502,0.00171004,0.00171004,0.00171004
7,233.386,1.19182,0.49864,0.00377,0.85215,0.74568,0.82478,0.48007,1.06921,0.55883,0.00452,0.00159191,0.00159191,0.00159191
8,251.688,1.07372,0.49735,0.00334,0.86984,0.76641,0.85945,0.51174,0.99987,0.38413,0.00437,0.00145945,0.00145945,0.00145945
9,270.126,1.06931,0.45391,0.00311,0.8685,0.79875,0.88168,0.52771,0.99539,0.35266,0.00422,0.00131593,0.00131593,0.00131593
10,288.588,1.09483,0.44774,0.0033,0.86705,0.81127,0.87723,0.48203,1.104,0.41282,0.00546,0.00116487,0.00116487,0.00116487
11,306.965,1.05806,0.41582,0.00311,0.87429,0.81479,0.88069,0.48897,1.08723,0.38056,0.00439,0.00101,0.00101,0.00101
12,325.398,1.0662,0.41383,0.003,0.86298,0.82263,0.89155,0.51934,1.01426,0.35477,0.00433,0.00085513,0.00085513,0.00085513
13,343.823,1.00086,0.38363,0.00267,0.8809,0.81064,0.88726,0.55412,0.93926,0.32738,0.00399,0.000704073,0.000704073,0.000704073
14,362.339,0.95927,0.37693,0.0026,0.89691,0.80581,0.89516,0.52765,1.01079,0.34869,0.00453,0.000560549,0.000560549,0.000560549
15,380.727,0.96018,0.37835,0.00272,0.87097,0.81637,0.89326,0.59755,0.82835,0.31418,0.0034,0.000428093,0.000428093,0.000428093
16,399.247,0.92872,0.35076,0.00242,0.89238,0.81824,0.89781,0.59263,0.84653,0.31976,0.00342,0.000309964,0.000309964,0.000309964
17,417.648,0.89421,0.3483,0.00256,0.89597,0.8154,0.90221,0.52779,1.01895,0.34531,0.00388,0.000209073,0.000209073,0.000209073
18,436.062,0.86427,0.33786,0.0024,0.88939,0.81682,0.90079,0.58915,0.85687,0.32077,0.00337,0.000127904,0.000127904,0.000127904
19,454.459,0.87785,0.34457,0.00238,0.87491,0.82516,0.90013,0.60978,0.80749,0.30574,0.00328,6.8454e-05,6.8454e-05,6.8454e-05
20,473.015,0.86302,0.33303,0.00241,0.8934,0.81664,0.90137,0.60438,0.82418,0.30901,0.00335,3.21885e-05,3.21885e-05,3.21885e-05
