epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,24.6009,1.88446,2.78077,0.00073,0.68883,0.61113,0.66438,0.40653,1.37155,1.43938,0.00078,0.000576923,0.000576923,0.0813462
2,35.8341,1.76622,1.81645,0.00072,0.83057,0.67371,0.77914,0.50948,1.37738,0.93773,0.00078,0.00117251,0.00117251,0.0619417
3,47.3121,1.74678,1.31977,0.00062,0.82531,0.74611,0.82755,0.53924,1.32373,0.81008,0.00076,0.00175041,0.00175041,0.0425196
4,68.1803,1.69026,1.21902,0.00063,0.8561,0.75347,0.84535,0.56085,1.30944,0.74883,0.00075,0.00229764,0.00229764,0.0230669
5,92.4378,1.74679,1.20535,0.00061,0.87732,0.75436,0.85499,0.56939,1.31535,0.72593,0.00076,0.00280202,0.00280202,0.00357125
6,117.893,1.69987,1.10454,0.00061,0.85419,0.77333,0.85808,0.57298,1.29768,0.71315,0.00077,0.00272785,0.00272785,0.00272785
7,137.607,1.62835,1.06155,0.00058,0.85713,0.77999,0.86013,0.58015,1.29431,0.7018,0.00076,0.00261378,0.00261378,0.00261378
8,156.115,1.66659,1.05643,0.00058,0.85968,0.77758,0.86132,0.57114,1.31226,0.69936,0.00074,0.00248333,0.00248333,0.00248333
9,180.571,1.63636,1.03377,0.00066,0.87706,0.77837,0.8648,0.57549,1.30978,0.72651,0.00077,0.00233855,0.00233855,0.00233855
10,192.656,1.55343,0.96188,0.00053,0.87681,0.79385,0.8659,0.59389,1.25048,0.69939,0.00072,0.00218174,0.00218174,0.00218174
11,221.103,1.63289,1.08389,0.00058,0.89223,0.78421,0.87799,0.60271,1.23195,0.7428,0.0007,0.00201535,0.00201535,0.00201535
12,233.567,1.59301,0.99011,0.00056,0.875,0.79084,0.87537,0.59721,1.24668,0.68671,0.0007,0.00184202,0.00184202,0.00184202
13,244.821,1.55888,0.95332,0.00053,0.87815,0.79065,0.8753,0.60455,1.22295,0.68175,0.00069,0.00166448,0.00166448,0.00166448
14,255.945,1.55278,0.96113,0.00053,0.87557,0.79318,0.87378,0.60614,1.21227,0.67711,0.00068,0.00148552,0.00148552,0.00148552
15,266.961,1.52823,0.93984,0.0005,0.87181,0.79525,0.87528,0.6076,1.20756,0.68063,0.00068,0.00130798,0.00130798,0.00130798
16,277.945,1.59901,0.95231,0.00049,0.86662,0.80108,0.87952,0.60896,1.21116,0.66923,0.00067,0.00113465,0.00113465,0.00113465
17,288.889,1.52716,0.9327,0.0005,0.87794,0.79867,0.88045,0.61108,1.20493,0.67029,0.00066,0.000968265,0.000968265,0.000968265
18,299.933,1.64235,1.0042,0.00053,0.87255,0.80883,0.88301,0.61482,1.21743,0.6574,0.00068,0.000811447,0.000811447,0.000811447
19,310.894,1.4821,0.88399,0.00051,0.87608,0.80108,0.88411,0.61668,1.19743,0.65606,0.00066,0.000666671,0.000666671,0.000666671
20,321.984,1.49995,0.90505,0.0005,0.88176,0.79565,0.88605,0.61747,1.2053,0.65601,0.00067,0.00053622,0.00053622,0.00053622
21,341.901,1.36054,0.7582,0.0005,0.87271,0.80169,0.88519,0.61525,1.21364,0.65659,0.00068,0.000422151,0.000422151,0.000422151
22,352.374,1.26701,0.76173,0.0005,0.86891,0.79906,0.88276,0.61411,1.20393,0.6656,0.00067,0.000326263,0.000326263,0.000326263
23,362.692,1.31379,0.76322,0.00049,0.86504,0.81131,0.88552,0.61478,1.20688,0.65567,0.00066,0.000250069,0.000250069,0.000250069
24,373.057,1.32941,0.76351,0.00048,0.88556,0.79764,0.88541,0.61639,1.20282,0.64706,0.00067,0.000194769,0.000194769,0.000194769
25,383.398,1.26373,0.74485,0.00049,0.87311,0.80464,0.88824,0.6185,1.19848,0.64865,0.00066,0.000161237,0.000161237,0.000161237
