epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.2192,1.07615,1.33997,0.00389,0.83105,0.69454,0.80788,0.46217,1.0803,0.57128,0.00467,0.000391111,0.000391111,0.000391111
2,23.0632,1.04746,0.58301,0.00383,0.84859,0.75536,0.83278,0.47788,1.0796,0.4196,0.00451,0.000753533,0.000753533,0.000753533
3,33.7717,1.06542,0.49623,0.004,0.83734,0.68661,0.80868,0.46378,1.04628,0.50914,0.00438,0.00107796,0.00107796,0.00107796
4,44.3294,0.99416,0.46266,0.00361,0.85954,0.76544,0.83921,0.51654,1.00181,0.36125,0.00396,0.00136438,0.00136438,0.00136438
5,55.0143,1.00798,0.45187,0.0036,0.88345,0.75432,0.85445,0.53274,0.98178,0.35759,0.00413,0.0016128,0.0016128,0.0016128
6,65.8572,0.98915,0.42684,0.00363,0.85628,0.76997,0.85257,0.50345,1.0221,0.4367,0.00475,0.001525,0.001525,0.001525
7,76.3572,0.99564,0.42459,0.00366,0.87044,0.7906,0.86069,0.3962,1.33156,0.4187,0.00494,0.00143,0.00143,0.00143
8,86.8718,0.99303,0.40279,0.00361,0.79313,0.72332,0.79364,0.41333,1.16272,0.45284,0.00465,0.001335,0.001335,0.001335
9,97.595,0.98836,0.4122,0.00353,0.85227,0.78438,0.86205,0.55462,0.94014,0.37399,0.00398,0.00124,0.00124,0.00124
10,108.32,0.94465,0.39721,0.00343,0.82712,0.74983,0.82811,0.51654,1.00884,0.36809,0.00418,0.001145,0.001145,0.001145
11,124.947,0.8883,0.32331,0.00311,0.87854,0.78645,0.86615,0.54459,0.96144,0.31997,0.0041,0.00105,0.00105,0.00105
12,135.431,0.85482,0.32087,0.00304,0.89231,0.81884,0.88717,0.56024,0.9391,0.3138,0.00385,0.000955,0.000955,0.000955
13,146.206,0.84462,0.3136,0.00286,0.88544,0.7678,0.86632,0.56429,0.91473,0.33102,0.00359,0.00086,0.00086,0.00086
14,156.897,0.82367,0.30532,0.00285,0.88159,0.80926,0.86914,0.56911,0.88584,0.35131,0.00351,0.000765,0.000765,0.000765
15,167.55,0.78021,0.29394,0.00265,0.87947,0.82239,0.8838,0.58444,0.87605,0.29644,0.00359,0.00067,0.00067,0.00067
16,178.175,0.79059,0.30041,0.00266,0.88964,0.80225,0.88904,0.58367,0.8611,0.30467,0.0033,0.000575,0.000575,0.000575
17,188.844,0.80044,0.29128,0.00271,0.88972,0.83079,0.89124,0.55055,0.97554,0.31429,0.00438,0.00048,0.00048,0.00048
18,199.443,0.81725,0.28574,0.00287,0.8852,0.8313,0.8908,0.57311,0.90847,0.30279,0.00351,0.000385,0.000385,0.000385
19,209.961,0.81971,0.28814,0.00283,0.90682,0.82725,0.89382,0.59753,0.85756,0.29029,0.00343,0.00029,0.00029,0.00029
20,220.583,0.83771,0.28941,0.00294,0.90535,0.8293,0.8995,0.57657,0.90912,0.30643,0.00383,0.000195,0.000195,0.000195
