epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.7374,2.25124,1.39885,0.0006,0.82589,0.61957,0.73013,0.4296,2.15711,0.69698,0.00087,0.000382609,0.000382609,0.000382609
2,30.542,2.27893,0.65821,0.00057,0.84291,0.76757,0.84413,0.51882,1.9863,0.40091,0.00093,0.00074387,0.00074387,0.00074387
3,41.4117,2.31482,0.55342,0.00061,0.79654,0.67035,0.72504,0.37799,2.63342,0.63484,0.00111,0.00106553,0.00106553,0.00106553
4,52.2031,2.32784,0.50459,0.00062,0.8643,0.73739,0.82449,0.50321,2.02832,0.40245,0.00089,0.00134759,0.00134759,0.00134759
5,62.8502,2.21567,0.46539,0.00061,0.85938,0.7771,0.85852,0.50172,2.07636,0.36167,0.001,0.00159005,0.00159005,0.00159005
6,73.4951,2.27557,0.44949,0.00061,0.86984,0.77609,0.85934,0.54661,1.87755,0.36236,0.00081,0.001505,0.001505,0.001505
7,84.3651,2.19277,0.47081,0.00057,0.86823,0.78776,0.86593,0.57297,1.7728,0.37398,0.00074,0.001406,0.001406,0.001406
8,95.2201,2.16311,0.44443,0.00057,0.89039,0.80842,0.87221,0.56951,1.80684,0.31503,0.00077,0.001307,0.001307,0.001307
9,105.812,2.1501,0.41339,0.00058,0.88213,0.78853,0.86636,0.57564,1.78498,0.32421,0.00074,0.001208,0.001208,0.001208
10,116.533,2.16586,0.42292,0.00055,0.89185,0.76296,0.86411,0.57323,1.78697,0.33006,0.00072,0.001109,0.001109,0.001109
11,127.19,2.12482,0.41165,0.00055,0.85785,0.79959,0.8741,0.56773,1.8417,0.32118,0.0008,0.00101,0.00101,0.00101
