epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,26.2396,2.90901,1.64538,0.00093,0.73628,0.63012,0.69541,0.29614,2.77702,1.92799,0.00115,0.00024,0.00024,0.00024
2,31.2161,2.89886,0.89416,0.00081,0.79896,0.65716,0.75214,0.38184,2.45705,0.74735,0.00104,0.0004775,0.0004775,0.0004775
3,36.2695,2.77216,0.73069,0.00086,0.80756,0.67988,0.75888,0.38397,2.47355,0.70216,0.00102,0.0006916,0.0006916,0.0006916
4,41.3516,2.87622,0.66602,0.00083,0.82815,0.67821,0.76179,0.40949,2.40197,0.50007,0.001,0.0008823,0.0008823,0.0008823
5,46.3968,2.773,0.6014,0.00076,0.83519,0.68511,0.76807,0.37479,2.58126,0.50542,0.00108,0.0010496,0.0010496,0.0010496
6,51.3259,2.76477,0.60568,0.0008,0.51941,0.27151,0.26916,0.11843,3.55439,1.34823,0.00188,0.0011935,0.0011935,0.0011935
7,56.2034,2.77493,0.62002,0.00083,0.71676,0.46936,0.54193,0.26893,2.69334,0.82201,0.00131,0.001314,0.001314,0.001314
8,61.1168,2.76349,0.62843,0.00078,0.73738,0.34302,0.4249,0.19755,3.21012,0.91782,0.00151,0.00137,0.00137,0.00137
9,66.0318,2.80353,0.60532,0.00079,0.17344,0.28133,0.18039,0.06536,3.94928,1.42913,0.00172,0.00128,0.00128,0.00128
10,70.8972,2.61562,0.52133,0.00071,0.75934,0.56983,0.66404,0.35088,2.59837,0.58511,0.0012,0.00119,0.00119,0.00119
11,75.7589,2.68084,0.534,0.00069,0.80912,0.70056,0.75771,0.41681,2.36217,0.46273,0.00097,0.0011,0.0011,0.0011
12,80.7745,2.62265,0.51717,0.00074,0.84752,0.68312,0.76869,0.43979,2.25846,0.55005,0.00096,0.00101,0.00101,0.00101
13,85.7387,2.57464,0.50868,0.00076,0.8635,0.67933,0.7851,0.46492,2.13865,0.43287,0.00088,0.00092,0.00092,0.00092
14,90.776,2.63165,0.5156,0.00073,0.84351,0.72871,0.79836,0.46693,2.16603,0.41979,0.00091,0.00083,0.00083,0.00083
15,95.7805,2.51908,0.49267,0.00068,0.86653,0.69609,0.79151,0.46911,2.16122,0.43068,0.0009,0.00074,0.00074,0.00074
16,100.843,2.43641,0.47526,0.00066,0.84151,0.66257,0.74521,0.41801,2.39999,0.5497,0.00098,0.00065,0.00065,0.00065
17,105.716,2.5571,0.4908,0.00066,0.84953,0.72179,0.79651,0.48209,2.08414,0.45201,0.00084,0.00056,0.00056,0.00056
18,110.736,2.38283,0.47081,0.00068,0.83554,0.74637,0.81238,0.47421,2.17694,0.42105,0.00088,0.00047,0.00047,0.00047
19,115.588,2.40348,0.46213,0.00067,0.86139,0.72291,0.81262,0.49217,2.06247,0.39204,0.00083,0.00038,0.00038,0.00038
20,120.606,2.33037,0.4698,0.00063,0.85563,0.71844,0.80792,0.46268,2.22193,0.40788,0.00092,0.00029,0.00029,0.00029
