epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,39.2358,1.85629,5.53282,0.00167,0.8337,0.76311,0.85087,0.55717,1.71139,1.92626,0.00216,0.000392157,0.000392157,0.000392157
2,60.6347,1.86013,2.21176,0.0017,0.85111,0.80284,0.87203,0.58846,1.6935,1.33845,0.0022,0.00078919,0.00078919,0.00078919
3,82.3615,1.92189,1.88522,0.00178,0.86305,0.77215,0.85272,0.51149,2.05557,1.5317,0.00262,0.00117437,0.00117437,0.00117437
4,103.808,1.95418,1.78549,0.0019,0.88006,0.80169,0.87451,0.54987,1.89239,1.4594,0.0027,0.00153905,0.00153905,0.00153905
5,125.284,1.95003,1.73999,0.00185,0.87803,0.81796,0.88028,0.59074,1.71985,1.33135,0.00226,0.00187511,0.00187511,0.00187511
6,146.84,1.98149,1.74493,0.00192,0.87909,0.81952,0.88938,0.58511,1.74717,1.32362,0.00228,0.00181857,0.00181857,0.00181857
7,168.253,1.85941,1.55585,0.00173,0.88676,0.80717,0.88735,0.58828,1.73341,1.32177,0.00212,0.00174252,0.00174252,0.00174252
8,189.708,1.79167,1.50572,0.00166,0.89623,0.80651,0.88712,0.56585,1.84749,1.34649,0.0023,0.00165555,0.00165555,0.00165555
9,211.226,1.76272,1.44365,0.00159,0.8874,0.81676,0.89781,0.59501,1.75321,1.22545,0.00238,0.00155904,0.00155904,0.00155904
10,232.784,1.78345,1.48118,0.00164,0.87149,0.81756,0.88692,0.59522,1.71318,1.26545,0.00224,0.00145449,0.00145449,0.00145449
11,254.365,1.74785,1.42701,0.00161,0.8813,0.81005,0.88988,0.58221,1.80717,1.28543,0.00239,0.00134357,0.00134357,0.00134357
12,275.813,1.78014,1.43398,0.00164,0.87249,0.82489,0.89518,0.627,1.57933,1.2111,0.00198,0.00122801,0.00122801,0.00122801
13,297.314,1.67231,1.36313,0.0015,0.88609,0.84147,0.90065,0.61984,1.62494,1.1866,0.00207,0.00110965,0.00110965,0.00110965
14,318.683,1.63827,1.30816,0.00148,0.88899,0.82037,0.90024,0.63377,1.5366,1.20288,0.00192,0.000990349,0.000990349,0.000990349
15,340.24,1.52805,1.21779,0.00132,0.89586,0.83062,0.8984,0.63232,1.59689,1.18806,0.00202,0.000871988,0.000871988,0.000871988
16,361.582,1.60541,1.27196,0.00139,0.90278,0.83966,0.90517,0.62556,1.59361,1.18253,0.00196,0.000756434,0.000756434,0.000756434
17,383.04,1.55717,1.22656,0.00132,0.89056,0.83966,0.90036,0.63072,1.55434,1.20714,0.00191,0.00064551,0.00064551,0.00064551
18,404.443,1.52193,1.21285,0.00131,0.90303,0.81796,0.90355,0.63896,1.53604,1.16824,0.00193,0.000540965,0.000540965,0.000540965
19,426.021,1.51041,1.21302,0.00129,0.89672,0.83212,0.90058,0.64329,1.5065,1.15963,0.00183,0.000444447,0.000444447,0.000444447
20,447.554,1.47847,1.17012,0.00127,0.88954,0.83424,0.90343,0.63993,1.53099,1.1637,0.00185,0.00035748,0.00035748,0.00035748
21,478.154,1.32424,0.95527,0.00111,0.90552,0.82098,0.90183,0.64382,1.5338,1.12085,0.00188,0.000281434,0.000281434,0.000281434
22,499.359,1.31179,0.95791,0.00112,0.90635,0.82254,0.90346,0.64112,1.54252,1.11389,0.00191,0.000217509,0.000217509,0.000217509
23,520.471,1.32336,0.95338,0.0011,0.90274,0.8264,0.90303,0.64807,1.49957,1.13936,0.00183,0.000166712,0.000166712,0.000166712
24,541.693,1.29623,0.93434,0.00107,0.89642,0.83424,0.9047,0.64651,1.51271,1.13441,0.00185,0.000129846,0.000129846,0.000129846
25,562.873,1.27325,0.91318,0.00106,0.89505,0.83846,0.90556,0.65038,1.50816,1.13466,0.00182,0.000107491,0.000107491,0.000107491
