epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.9482,2.63012,4.32852,0.00397,0.00046,0.00782,1e-05,0,1.98301,3.73986,0.00372,6e-05,6e-05,0.08806
2,3.62926,2.28718,4.0608,0.00323,0.00026,0.00447,1e-05,0,1.9777,3.64784,0.00378,0.000124269,0.000124269,0.0751243
3,5.38454,2.1902,3.86378,0.00302,0.00033,0.00559,1e-05,0,1.88653,3.52615,0.0035,0.000185583,0.000185583,0.0621856
4,7.04263,2.11448,3.72772,0.00288,0.00033,0.00559,0,0,1.86021,3.35726,0.00334,0.000241798,0.000241798,0.0492418
5,8.67442,2.13521,3.55745,0.00276,0.00026,0.00447,0,0,1.8694,3.24862,0.0034,0.000290971,0.000290971,0.036291
6,10.441,2.17285,3.34039,0.00279,0.01601,0.27374,0.11156,0.06553,1.89438,3.01126,0.00342,0.000331437,0.000331437,0.0233314
7,12.0753,2.16909,3.00281,0.00271,0.03301,0.56425,0.23231,0.1319,1.91989,2.754,0.00346,0.000361889,0.000361889,0.0103619
8,13.7105,2.12114,2.7014,0.00269,0.37038,0.27598,0.27041,0.15024,1.92368,2.26548,0.0035,0.000370323,0.000370323,0.000370323
9,15.3275,2.05284,2.52815,0.00267,0.31379,0.34385,0.28416,0.15541,1.94284,2.13063,0.00353,0.000335892,0.000335892,0.000335892
10,16.9543,2.0676,2.63041,0.0026,0.31247,0.38771,0.29927,0.1641,1.93185,2.18155,0.00352,0.000299653,0.000299653,0.000299653
11,18.5666,2.05036,2.37733,0.00257,0.3478,0.39888,0.31558,0.17164,1.90945,2.11779,0.00349,0.0002625,0.0002625,0.0002625
12,20.3032,2.02594,2.29545,0.00256,0.37937,0.41229,0.33435,0.17966,1.90213,2.02293,0.00343,0.000225347,0.000225347,0.000225347
13,21.9302,2.06723,2.27906,0.00259,0.37691,0.41788,0.34482,0.18277,1.89088,1.98012,0.0034,0.000189108,0.000189108,0.000189108
14,23.5744,2.03372,2.28576,0.00252,0.37792,0.42793,0.35243,0.19095,1.862,1.94213,0.00333,0.000154677,0.000154677,0.000154677
15,25.1947,2.01094,2.3198,0.00251,0.37756,0.43687,0.35685,0.19257,1.85318,1.92977,0.00331,0.000122901,0.000122901,0.000122901
16,26.8532,2.08315,2.23891,0.00247,0.39035,0.44022,0.36327,0.19373,1.85883,1.91333,0.0033,9.45621e-05,9.45621e-05,9.45621e-05
17,28.5756,2.01653,2.26747,0.00246,0.39275,0.43911,0.36367,0.19291,1.86681,1.89957,0.0033,7.03585e-05,7.03585e-05,7.03585e-05
18,30.2068,2.05764,2.22494,0.0025,0.39526,0.43464,0.36528,0.19417,1.86887,1.88592,0.00331,5.0886e-05,5.0886e-05,5.0886e-05
19,31.8361,2.02495,2.14727,0.00251,0.39356,0.44022,0.36728,0.1946,1.86661,1.87995,0.0033,3.66241e-05,3.66241e-05,3.66241e-05
20,33.4756,1.96558,2.19192,0.00248,0.39765,0.43887,0.36707,0.19487,1.86696,1.87363,0.00331,2.7924e-05,2.7924e-05,2.7924e-05
