epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.73251,1.70992,2.59987,0.00076,0.00172,0.03248,6e-05,2e-05,1.3327,2.03443,0.00077,0.00132,0.00132,0.05732
2,14.193,1.664,2.21267,0.00068,0.01399,0.26399,0.08278,0.05569,1.37023,1.69986,0.00078,0.00265439,0.00265439,0.0136544
3,20.7018,1.62671,1.85194,0.00066,0.50817,0.29924,0.34496,0.22587,1.44137,1.28673,0.0008,0.00293026,0.00293026,0.00293026
4,27.0353,1.58452,1.65131,0.00063,0.437,0.40705,0.4002,0.26731,1.31988,1.33517,0.00075,0.00284468,0.00284468,0.00284468
5,33.3737,1.58157,1.61126,0.00061,0.43109,0.44022,0.40542,0.25252,1.44295,1.15842,0.0008,0.00272785,0.00272785,0.00272785
6,39.8399,1.53676,1.45626,0.0006,0.51788,0.46786,0.47565,0.3001,1.36032,1.01786,0.00076,0.00258263,0.00258263,0.00258263
7,46.2212,1.55151,1.40106,0.00059,0.47753,0.52453,0.49225,0.29762,1.34079,0.97758,0.00074,0.00241259,0.00241259,0.00241259
8,52.5068,1.49415,1.29046,0.00061,0.50341,0.51842,0.52868,0.35545,1.23268,0.88813,0.0007,0.00222194,0.00222194,0.00222194
9,58.8368,1.52225,1.2464,0.00059,0.52061,0.53421,0.54546,0.36044,1.24162,0.82475,0.00071,0.00201535,0.00201535,0.00201535
10,65.2988,1.50911,1.16262,0.00059,0.53754,0.54457,0.55802,0.36127,1.24406,0.79237,0.0007,0.00179792,0.00179792,0.00179792
11,71.8231,1.48585,1.10905,0.00057,0.55879,0.55425,0.57781,0.39176,1.21721,0.75326,0.00069,0.001575,0.001575,0.001575
12,78.2981,1.51943,1.06262,0.0006,0.56736,0.56823,0.59569,0.40062,1.22808,0.73199,0.0007,0.00135208,0.00135208,0.00135208
13,84.6888,1.49457,1.01222,0.00058,0.59727,0.56323,0.60761,0.41346,1.22683,0.71254,0.00069,0.00113465,0.00113465,0.00113465
14,91.0392,1.49045,0.98625,0.00058,0.58578,0.57498,0.61966,0.41659,1.23515,0.69668,0.00069,0.000928064,0.000928064,0.000928064
15,97.3935,1.49811,0.96293,0.00056,0.60205,0.58028,0.62886,0.42494,1.22796,0.67949,0.00069,0.000737406,0.000737406,0.000737406
16,112.192,1.4356,0.92682,0.00054,0.60893,0.58189,0.63586,0.43392,1.21283,0.66758,0.00068,0.000567373,0.000567373,0.000567373
17,118.579,1.40247,0.90646,0.00052,0.60875,0.5888,0.63942,0.43823,1.21711,0.66008,0.00068,0.000422151,0.000422151,0.000422151
18,124.823,1.38901,0.88803,0.00053,0.60437,0.5933,0.64033,0.44045,1.21343,0.6517,0.00068,0.000305316,0.000305316,0.000305316
19,131.006,1.43235,0.87609,0.00052,0.60767,0.59848,0.64609,0.44422,1.21762,0.6468,0.00068,0.000219744,0.000219744,0.000219744
20,137.269,1.4168,0.88004,0.00053,0.6085,0.5971,0.64927,0.4475,1.21326,0.6398,0.00068,0.000167544,0.000167544,0.000167544
