epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.2356,1.62836,1.15377,0.00063,0.81221,0.69039,0.77389,0.47326,1.51335,0.58783,0.00088,0.000382609,0.000382609,0.000382609
2,31.8555,1.53707,0.68371,0.00066,0.84561,0.64962,0.75539,0.47124,1.52077,0.50652,0.00087,0.00074387,0.00074387,0.00074387
3,41.3813,1.48457,0.51886,0.0006,0.84122,0.75426,0.84394,0.51484,1.47854,0.50934,0.00085,0.00106553,0.00106553,0.00106553
4,50.9999,1.47009,0.47488,0.00062,0.8495,0.7982,0.86058,0.55477,1.35274,0.46983,0.00082,0.00134759,0.00134759,0.00134759
5,60.6123,1.49028,0.46549,0.00061,0.83588,0.77784,0.8528,0.49314,1.54447,0.73684,0.00086,0.00159005,0.00159005,0.00159005
6,70.1747,1.49426,0.48942,0.00062,0.84181,0.79806,0.86686,0.53723,1.45515,0.38731,0.00083,0.001505,0.001505,0.001505
7,79.7292,1.43925,0.42784,0.00057,0.87478,0.80857,0.88353,0.51504,1.54134,0.36965,0.00083,0.001406,0.001406,0.001406
8,89.2052,1.38697,0.40007,0.00057,0.84745,0.82924,0.88188,0.58171,1.31622,0.31843,0.00075,0.001307,0.001307,0.001307
9,98.7765,1.41656,0.38731,0.00057,0.85747,0.82585,0.88869,0.57192,1.3563,0.31079,0.00074,0.001208,0.001208,0.001208
10,108.301,1.37293,0.3661,0.00055,0.88114,0.82792,0.8955,0.56808,1.39475,0.32663,0.00077,0.001109,0.001109,0.001109
11,117.77,1.38441,0.36101,0.00055,0.86794,0.83138,0.88868,0.47384,1.74112,0.38825,0.00107,0.00101,0.00101,0.00101
12,127.374,1.36135,0.3663,0.00051,0.88214,0.83483,0.89644,0.53506,1.52437,0.32548,0.00078,0.000911,0.000911,0.000911
13,137.104,1.36552,0.35913,0.0005,0.88442,0.82654,0.8979,0.55665,1.45061,0.31609,0.00081,0.000812,0.000812,0.000812
14,146.839,1.33351,0.34279,0.00051,0.8885,0.81502,0.89899,0.50194,1.68249,0.3569,0.001,0.000713,0.000713,0.000713
15,156.513,1.34951,0.3508,0.00051,0.87902,0.83552,0.90501,0.58934,1.3314,0.30805,0.00072,0.000614,0.000614,0.000614
16,201.599,1.23245,0.32157,0.00052,0.88109,0.8376,0.9018,0.60474,1.253,0.3039,0.00069,0.000515,0.000515,0.000515
17,210.847,1.18335,0.31351,0.00047,0.86752,0.84626,0.90563,0.58472,1.3408,0.33194,0.00074,0.000416,0.000416,0.000416
18,220.003,1.164,0.31001,0.00049,0.86691,0.8508,0.90499,0.60391,1.27452,0.29887,0.00072,0.000317,0.000317,0.000317
19,229.238,1.16582,0.30619,0.00047,0.87006,0.85604,0.9047,0.59554,1.31155,0.30897,0.00074,0.000218,0.000218,0.000218
20,238.409,1.15437,0.2975,0.00048,0.86791,0.85822,0.90453,0.60531,1.27043,0.30454,0.00068,0.000119,0.000119,0.000119
